congress,chamber,rollnumber,icpsr,cast_code,prob
80,Senate,5,6820,6,100.0
80,Senate,5,6836,6,100.0
80,Senate,5,7020,6,88.6
80,Senate,5,7021,1,39.3
80,Senate,5,7070,6,100.0
80,Senate,5,7126,4,99.7
80,Senate,5,7333,6,100.0
80,Senate,5,7780,7,99.8
80,Senate,5,7826,1,99.2
80,Senate,5,7958,6,92.9
80,Senate,5,7960,1,99.3
80,Senate,5,8138,6,99.6
80,Senate,5,8185,1,99.5
80,Senate,5,8635,1,99.8
80,Senate,5,8764,6,100.0
80,Senate,5,8929,6,100.0
80,Senate,5,9152,1,100.0
80,Senate,5,9210,6,100.0
80,Senate,5,9291,6,100.0
80,Senate,5,9303,6,100.0
80,Senate,5,9374,1,94.7
80,Senate,5,9401,6,5.4
80,Senate,5,9538,6,93.8
80,Senate,5,9552,6,99.9
80,Senate,5,9604,1,98.5
80,Senate,5,9713,7,100.0
80,Senate,5,9865,1,100.0
80,Senate,5,9998,1,100.0
80,Senate,5,10047,1,100.0
80,Senate,5,10110,1,98.8
80,Senate,5,10163,1,100.0
80,Senate,5,10221,1,96.2
80,Senate,5,10450,1,81.8
80,Senate,5,96738,1,16.6
80,Senate,6,52,1,27.3
80,Senate,6,390,6,95.0
80,Senate,6,394,6,97.1
80,Senate,6,437,1,99.1
80,Senate,6,1021,6,96.5
80,Senate,6,1024,6,99.7
80,Senate,6,1027,6,99.1
80,Senate,6,1071,6,98.7
80,Senate,6,1194,6,98.4
80,Senate,6,1330,6,97.7
80,Senate,6,1338,6,99.0
80,Senate,6,1365,3,36.1
80,Senate,6,1395,6,97.3
80,Senate,6,1489,6,98.5
80,Senate,6,1494,6,79.2
80,Senate,6,1678,1,97.0
80,Senate,6,1986,1,97.6
80,Senate,6,2052,6,73.6
80,Senate,6,2066,6,86.9
80,Senate,6,2656,6,87.3
80,Senate,6,2702,1,98.3
80,Senate,6,2803,6,98.1
80,Senate,6,2822,1,84.6
80,Senate,6,2838,6,96.6
80,Senate,6,2901,1,94.9
80,Senate,6,3110,6,98.8
80,Senate,6,3206,6,93.8
80,Senate,6,3388,1,99.7
80,Senate,6,3536,1,85.2
80,Senate,6,3783,1,98.4
80,Senate,6,3882,6,89.8
80,Senate,6,4184,1,97.6
80,Senate,6,4210,6,98.8
80,Senate,6,4227,1,97.2
80,Senate,6,4382,6,98.8
80,Senate,6,4418,1,99.2
80,Senate,6,4483,1,83.4
80,Senate,6,4520,1,79.0
80,Senate,6,4834,6,82.1
80,Senate,6,4922,6,99.7
80,Senate,6,4949,1,77.1
80,Senate,6,5009,1,97.8
80,Senate,6,5158,6,99.5
80,Senate,6,5240,2,99.6
80,Senate,6,5343,6,94.7
80,Senate,6,5452,1,71.3
80,Senate,6,5739,6,87.2
80,Senate,6,5823,1,97.1
80,Senate,6,5913,1,98.8
80,Senate,6,5944,6,89.5
80,Senate,6,6021,6,99.6
80,Senate,6,6107,1,96.3
80,Senate,6,6132,1,70.6
80,Senate,6,6137,6,94.0
80,Senate,6,6151,1,85.0
80,Senate,6,6242,1,98.9
80,Senate,6,6260,1,99.2
80,Senate,6,6293,1,96.7
80,Senate,6,6346,1,95.7
80,Senate,6,6525,6,93.9
80,Senate,6,6629,6,99.1
80,Senate,6,6820,6,0.3
80,Senate,6,6836,1,99.0
80,Senate,6,7020,1,71.3
80,Senate,6,7021,6,57.3
80,Senate,6,7070,1,97.2
80,Senate,6,7126,3,89.4
80,Senate,6,7333,1,99.7
80,Senate,6,7780,5,95.8
80,Senate,6,7826,6,92.7
80,Senate,6,7958,1,69.7
80,Senate,6,7960,6,94.0
80,Senate,6,8138,1,87.0
80,Senate,6,8185,6,91.6
80,Senate,6,8635,6,93.2
80,Senate,6,8764,1,98.3
80,Senate,6,8929,6,5.4
80,Senate,6,9152,5,99.2
80,Senate,6,9210,1,99.1
80,Senate,6,9291,1,98.9
80,Senate,6,9303,1,96.5
80,Senate,6,9374,6,81.9
80,Senate,6,9401,1,20.8
80,Senate,6,9538,1,78.6
80,Senate,6,9552,1,93.2
80,Senate,6,9604,6,89.7
80,Senate,6,9713,2,97.9
80,Senate,6,9865,6,97.1
80,Senate,6,9998,6,99.3
80,Senate,6,10047,6,97.9
80,Senate,6,10110,6,89.2
80,Senate,6,10163,6,99.9
80,Senate,6,10221,7,88.0
80,Senate,6,10450,6,74.9
80,Senate,6,96738,1,73.2
80,Senate,7,52,6,33.4
80,Senate,7,390,1,92.9
80,Senate,7,394,1,95.6
80,Senate,7,437,6,99.3
80,Senate,7,1021,1,95.4
80,Senate,7,1024,1,99.7
80,Senate,7,1027,1,98.7
80,Senate,7,1071,1,98.5
80,Senate,7,1194,1,98.0
80,Senate,7,1330,1,97.7
80,Senate,7,1338,1,99.0
80,Senate,7,1365,4,36.8
80,Senate,7,1395,1,96.8
80,Senate,7,1489,1,98.2
80,Senate,7,1494,1,78.8
80,Senate,7,1678,6,97.4
80,Senate,7,1986,6,97.7
80,Senate,7,2052,6,32.3
80,Senate,7,2066,1,85.0
80,Senate,7,2656,1,84.9
80,Senate,7,2702,6,98.5
80,Senate,7,2803,1,97.9
80,Senate,7,2822,6,83.9
80,Senate,7,2838,1,96.6
80,Senate,7,2901,6,94.6
80,Senate,7,3110,1,98.2
80,Senate,7,3206,1,91.1
80,Senate,7,3388,6,99.7
80,Senate,7,3536,6,86.7
80,Senate,7,3783,6,98.8
80,Senate,7,3882,1,87.7
80,Senate,7,4184,6,98.0
80,Senate,7,4210,1,98.6
80,Senate,7,4227,6,97.7
80,Senate,7,4382,1,98.5
80,Senate,7,4418,6,99.2
80,Senate,7,4483,6,84.2
80,Senate,7,4520,6,79.8
80,Senate,7,4834,1,75.8
80,Senate,7,4922,1,99.7
80,Senate,7,4949,6,78.3
80,Senate,7,5009,6,97.7
80,Senate,7,5158,1,99.4
80,Senate,7,5240,5,99.7
80,Senate,7,5343,1,92.9
80,Senate,7,5452,6,73.1
80,Senate,7,5739,1,82.1
80,Senate,7,5823,6,97.9
80,Senate,7,5913,6,99.1
80,Senate,7,5944,1,89.0
80,Senate,7,6021,1,99.4
80,Senate,7,6107,6,96.2
80,Senate,7,6132,6,71.2
80,Senate,7,6137,1,92.9
80,Senate,7,6151,6,84.5
80,Senate,7,6242,6,99.0
80,Senate,7,6260,6,99.4
80,Senate,7,6293,6,97.2
80,Senate,7,6346,6,97.0
80,Senate,7,6525,1,92.7
80,Senate,7,6629,1,99.2
80,Senate,7,6820,1,0.2
80,Senate,7,6836,6,99.3
80,Senate,7,7020,6,75.4
80,Senate,7,7021,1,58.7
80,Senate,7,7070,6,97.7
80,Senate,7,7126,4,89.7
80,Senate,7,7333,6,99.7
80,Senate,7,7780,2,95.1
80,Senate,7,7826,1,91.6
80,Senate,7,7958,6,69.7
80,Senate,7,7960,1,93.8
80,Senate,7,8138,6,86.4
80,Senate,7,8185,1,88.7
80,Senate,7,8635,1,90.1
80,Senate,7,8764,6,98.3
80,Senate,7,8929,1,5.4
80,Senate,7,9152,2,98.8
80,Senate,7,9210,6,99.1
80,Senate,7,9291,6,99.1
80,Senate,7,9303,6,96.7
80,Senate,7,9374,1,77.5
80,Senate,7,9401,6,27.0
80,Senate,7,9538,6,82.7
80,Senate,7,9552,6,93.4
80,Senate,7,9604,1,87.3
80,Senate,7,9713,5,98.6
80,Senate,7,9865,1,96.4
80,Senate,7,9998,1,99.3
80,Senate,7,10047,1,97.2
80,Senate,7,10110,1,86.0
80,Senate,7,10163,1,99.9
80,Senate,7,10221,7,87.2
80,Senate,7,10450,1,72.4
80,Senate,7,96738,6,79.6
80,Senate,8,52,1,69.8
80,Senate,8,390,1,58.7
80,Senate,8,394,1,56.0
80,Senate,8,437,1,88.1
80,Senate,8,1021,1,53.4
80,Senate,8,1024,6,68.7
80,Senate,8,1027,6,54.9
80,Senate,8,1071,6,61.9
80,Senate,8,1194,6,57.0
80,Senate,8,1330,5,71.7
80,Senate,8,1338,5,69.1
80,Senate,8,1365,6,40.5
80,Senate,8,1395,6,55.8
80,Senate,8,1489,6,56.3
80,Senate,8,1494,6,49.0
80,Senate,8,1678,3,86.7
80,Senate,8,1986,1,86.7
80,Senate,8,2052,1,69.4
80,Senate,8,2066,1,56.8
80,Senate,8,2656,1,59.1
80,Senate,8,2702,3,87.8
80,Senate,8,2803,6,61.2
80,Senate,8,2822,1,74.1
80,Senate,8,2838,6,66.7
80,Senate,8,2901,1,81.8
80,Senate,8,3110,6,49.2
80,Senate,8,3206,1,60.5
80,Senate,8,3388,1,89.8
80,Senate,8,3536,1,80.9
80,Senate,8,3783,1,87.2
80,Senate,8,3882,1,57.9
80,Senate,8,4184,1,87.2
80,Senate,8,4210,6,61.8
80,Senate,8,4227,1,86.9
80,Senate,8,4382,6,55.9
80,Senate,8,4418,1,88.4
80,Senate,8,4483,1,78.4
80,Senate,8,4520,1,76.3
80,Senate,8,4834,1,66.8
80,Senate,8,4922,6,74.0
80,Senate,8,4949,6,23.7
80,Senate,8,5009,1,85.3
80,Senate,8,5158,6,68.5
80,Senate,8,5240,1,88.2
80,Senate,8,5343,1,57.2
80,Senate,8,5452,6,24.7
80,Senate,8,5739,1,64.9
80,Senate,8,5823,1,86.2
80,Senate,8,5913,6,11.8
80,Senate,8,5944,6,54.0
80,Senate,8,6021,6,60.1
80,Senate,8,6107,1,83.9
80,Senate,8,6132,6,27.9
80,Senate,8,6137,1,50.6
80,Senate,8,6151,1,74.9
80,Senate,8,6242,3,88.2
80,Senate,8,6260,1,87.7
80,Senate,8,6293,6,13.5
80,Senate,8,6346,7,84.1
80,Senate,8,6525,1,52.6
80,Senate,8,6629,6,82.2
80,Senate,8,6820,6,10.5
80,Senate,8,6836,1,86.5
80,Senate,8,7020,1,78.8
80,Senate,8,7021,6,47.3
80,Senate,8,7070,1,87.0
80,Senate,8,7126,1,80.4
80,Senate,8,7333,6,10.5
80,Senate,8,7780,6,53.2
80,Senate,8,7826,6,48.9
80,Senate,8,7958,1,70.3
80,Senate,8,7960,3,39.9
80,Senate,8,8138,1,75.6
80,Senate,8,8185,1,61.3
80,Senate,8,8635,2,61.3
80,Senate,8,8764,1,86.9
80,Senate,8,8929,1,82.9
80,Senate,8,9152,1,46.9
80,Senate,8,9210,6,24.5
80,Senate,8,9291,1,88.3
80,Senate,8,9303,1,85.5
80,Senate,8,9374,1,65.7
80,Senate,8,9401,2,68.3
80,Senate,8,9538,1,80.9
80,Senate,8,9552,1,82.6
80,Senate,8,9604,1,58.9
80,Senate,8,9713,4,16.3
80,Senate,8,9865,1,49.1
80,Senate,8,9998,6,74.3
80,Senate,8,10047,1,48.5
80,Senate,8,10110,1,62.0
80,Senate,8,10163,6,71.1
80,Senate,8,10221,6,49.7
80,Senate,8,10450,3,62.0
80,Senate,8,96738,6,21.5
80,Senate,9,52,1,16.9
80,Senate,9,390,6,97.2
80,Senate,9,394,6,98.3
80,Senate,9,437,1,98.2
80,Senate,9,1021,6,98.0
80,Senate,9,1024,6,99.7
80,Senate,9,1027,6,99.4
80,Senate,9,1071,6,99.1
80,Senate,9,1194,6,99.0
80,Senate,9,1330,4,98.1
80,Senate,9,1338,6,99.2
80,Senate,9,1365,5,76.8
80,Senate,9,1395,6,98.3
80,Senate,9,1489,6,99.1
80,Senate,9,1494,6,87.1
80,Senate,9,1678,7,92.6
80,Senate,9,1986,1,93.4
80,Senate,9,2052,6,83.7
80,Senate,9,2066,6,92.5
80,Senate,9,2656,6,92.8
80,Senate,9,2702,7,95.6
80,Senate,9,2803,6,98.7
80,Senate,9,2822,1,70.3
80,Senate,9,2838,6,97.5
80,Senate,9,2901,1,87.1
80,Senate,9,3110,6,99.3
80,Senate,9,3206,6,96.5
80,Senate,9,3388,1,99.2
80,Senate,9,3536,6,28.0
80,Senate,9,3783,1,96.7
80,Senate,9,3882,6,94.3
80,Senate,9,4184,1,94.2
80,Senate,9,4210,6,99.1
80,Senate,9,4227,1,93.2
80,Senate,9,4382,6,99.2
80,Senate,9,4418,1,97.4
80,Senate,9,4483,6,31.1
80,Senate,9,4520,6,37.0
80,Senate,9,4834,6,88.8
80,Senate,9,4922,6,99.7
80,Senate,9,4949,1,60.8
80,Senate,9,5009,1,93.5
80,Senate,9,5158,6,99.5
80,Senate,9,5240,1,99.3
80,Senate,9,5343,6,97.1
80,Senate,9,5452,1,54.2
80,Senate,9,5739,6,92.3
80,Senate,9,5823,1,94.5
80,Senate,9,5913,1,97.3
80,Senate,9,5944,6,93.5
80,Senate,9,6021,6,99.7
80,Senate,9,6107,1,90.1
80,Senate,9,6132,1,53.2
80,Senate,9,6137,6,96.5
80,Senate,9,6151,1,70.8
80,Senate,9,6242,7,96.8
80,Senate,9,6260,1,98.4
80,Senate,9,6293,6,7.9
80,Senate,9,6346,3,93.0
80,Senate,9,6525,6,96.5
80,Senate,9,6629,6,98.9
80,Senate,9,6820,1,99.3
80,Senate,9,6836,1,98.4
80,Senate,9,7020,6,44.3
80,Senate,9,7021,6,70.7
80,Senate,9,7070,1,93.4
80,Senate,9,7126,1,77.5
80,Senate,9,7333,3,99.3
80,Senate,9,7780,6,97.4
80,Senate,9,7826,6,95.7
80,Senate,9,7958,1,52.3
80,Senate,9,7960,7,96.0
80,Senate,9,8138,1,73.7
80,Senate,9,8185,6,95.3
80,Senate,9,8635,4,96.1
80,Senate,9,8764,3,95.0
80,Senate,9,8929,1,86.5
80,Senate,9,9152,6,99.5
80,Senate,9,9210,1,99.5
80,Senate,9,9291,1,97.3
80,Senate,9,9303,1,90.9
80,Senate,9,9374,6,89.5
80,Senate,9,9401,1,12.8
80,Senate,9,9538,6,34.5
80,Senate,9,9552,6,15.9
80,Senate,9,9604,6,94.2
80,Senate,9,9713,2,97.1
80,Senate,9,9865,6,98.3
80,Senate,9,9998,6,99.3
80,Senate,9,10047,6,98.7
80,Senate,9,10110,6,94.0
80,Senate,9,10163,4,99.8
80,Senate,9,10221,1,7.2
80,Senate,9,10450,7,84.9
80,Senate,9,96738,1,62.9
80,Senate,10,52,1,
80,Senate,10,390,1,
80,Senate,10,394,1,
80,Senate,10,437,1,
80,Senate,10,1021,1,
80,Senate,10,1024,1,
80,Senate,10,1027,1,
80,Senate,10,1071,1,
80,Senate,10,1194,1,
80,Senate,10,1330,3,
80,Senate,10,1338,1,
80,Senate,10,1365,3,
80,Senate,10,1395,1,
80,Senate,10,1489,3,
80,Senate,10,1494,1,
80,Senate,10,1678,3,
80,Senate,10,1986,1,
80,Senate,10,2052,1,
80,Senate,10,2066,1,
80,Senate,10,2656,1,
80,Senate,10,2702,1,
80,Senate,10,2803,1,
80,Senate,10,2822,1,
80,Senate,10,2838,1,
80,Senate,10,2901,1,
80,Senate,10,3110,1,
80,Senate,10,3206,1,
80,Senate,10,3388,1,
80,Senate,10,3536,1,
80,Senate,10,3783,1,
80,Senate,10,3882,1,
80,Senate,10,4184,1,
80,Senate,10,4210,1,
80,Senate,10,4227,1,
80,Senate,10,4382,1,
80,Senate,10,4418,1,
80,Senate,10,4483,1,
80,Senate,10,4520,1,
80,Senate,10,4834,1,
80,Senate,10,4922,1,
80,Senate,10,4949,1,
80,Senate,10,5009,1,
80,Senate,10,5158,1,
80,Senate,10,5240,1,
80,Senate,10,5343,1,
80,Senate,10,5452,1,
80,Senate,10,5739,1,
80,Senate,10,5823,1,
80,Senate,10,5913,1,
80,Senate,10,5944,1,
80,Senate,10,6021,1,
80,Senate,10,6107,1,
80,Senate,10,6132,1,
80,Senate,10,6137,1,
80,Senate,10,6151,1,
80,Senate,10,6242,7,
80,Senate,10,6260,1,
80,Senate,10,6293,1,
80,Senate,10,6346,3,
80,Senate,10,6525,1,
80,Senate,10,6629,1,
80,Senate,10,6820,1,
80,Senate,10,6836,1,
80,Senate,10,7020,1,
80,Senate,10,7021,1,
80,Senate,10,7070,1,
80,Senate,10,7126,1,
80,Senate,10,7333,3,
80,Senate,10,7780,1,
80,Senate,10,7826,1,
80,Senate,10,7958,1,
80,Senate,10,7960,3,
80,Senate,10,8138,1,
80,Senate,10,8185,1,
80,Senate,10,8635,3,
80,Senate,10,8764,3,
80,Senate,10,8929,1,
80,Senate,10,9152,1,
80,Senate,10,9210,1,
80,Senate,10,9291,1,
80,Senate,10,9303,1,
