congress,chamber,rollnumber,icpsr,cast_code,prob
76,Senate,2,3544,6,79.7
76,Senate,2,3558,6,99.9
76,Senate,2,3603,1,86.4
76,Senate,2,3625,9,76.2
76,Senate,2,3783,1,98.7
76,Senate,2,3872,1,99.9
76,Senate,2,3882,6,100.0
76,Senate,2,3919,6,100.0
76,Senate,2,4126,1,99.7
76,Senate,2,4184,1,99.2
76,Senate,2,4227,1,99.2
76,Senate,2,4367,1,97.9
76,Senate,2,4418,1,100.0
76,Senate,2,4528,6,99.0
76,Senate,2,4545,6,73.5
76,Senate,2,4704,1,99.9
76,Senate,2,4949,1,81.2
76,Senate,2,4962,6,83.6
76,Senate,2,5274,6,26.2
76,Senate,2,5402,1,96.3
76,Senate,2,5562,1,100.0
76,Senate,2,5641,1,98.2
76,Senate,2,5739,6,100.0
76,Senate,2,5747,1,99.9
76,Senate,2,5823,1,94.0
76,Senate,2,5839,1,65.4
76,Senate,2,5945,1,56.3
76,Senate,2,6132,1,79.2
76,Senate,2,6293,1,98.7
76,Senate,2,6367,6,99.0
76,Senate,2,6394,1,91.9
76,Senate,2,6492,1,99.1
76,Senate,2,6549,1,100.0
76,Senate,2,6820,1,100.0
76,Senate,2,6856,1,100.0
76,Senate,2,6960,1,87.1
76,Senate,2,6991,1,56.0
76,Senate,2,7070,1,98.7
76,Senate,2,7126,3,97.4
76,Senate,2,7333,1,100.0
76,Senate,2,7473,1,94.1
76,Senate,2,7685,1,79.7
76,Senate,2,7780,6,100.0
76,Senate,2,7836,1,95.2
76,Senate,2,8138,1,98.9
76,Senate,2,8285,1,99.9
76,Senate,2,8287,1,99.9
76,Senate,2,8446,1,99.9
76,Senate,2,8476,6,32.3
76,Senate,2,8594,1,100.0
76,Senate,2,8613,1,92.3
76,Senate,2,8929,1,99.7
76,Senate,2,9152,6,100.0
76,Senate,2,9291,1,99.8
76,Senate,2,9303,1,99.7
76,Senate,2,9401,6,100.0
76,Senate,2,9439,6,100.0
76,Senate,2,9487,1,99.4
76,Senate,2,9538,9,33.6
76,Senate,2,9604,6,100.0
76,Senate,2,9626,6,18.7
76,Senate,2,9713,1,93.4
76,Senate,2,9782,3,70.3
76,Senate,2,9984,3,96.0
76,Senate,2,10047,6,100.0
76,Senate,2,10110,6,100.0
76,Senate,3,22,6,73.8
76,Senate,3,193,1,85.0
76,Senate,3,273,1,63.0
76,Senate,3,296,6,100.0
76,Senate,3,349,6,91.4
76,Senate,3,404,6,17.4
76,Senate,3,425,6,100.0
76,Senate,3,437,1,78.7
76,Senate,3,710,1,97.7
76,Senate,3,843,1,90.0
76,Senate,3,858,1,23.5
76,Senate,3,1027,5,100.0
76,Senate,3,1131,1,51.2
76,Senate,3,1234,6,29.5
76,Senate,3,1263,6,93.1
76,Senate,3,1365,6,86.2
76,Senate,3,1370,6,17.4
76,Senate,3,1494,6,92.9
76,Senate,3,1497,1,91.9
76,Senate,3,1678,4,23.9
76,Senate,3,1760,1,73.4
76,Senate,3,1772,6,68.2
76,Senate,3,1986,1,88.3
76,Senate,3,2317,6,99.9
76,Senate,3,2391,6,99.4
76,Senate,3,2652,1,34.7
76,Senate,3,2702,1,79.5
76,Senate,3,2901,1,95.1
76,Senate,3,3347,1,43.5
76,Senate,3,3536,6,59.6
76,Senate,3,3544,6,96.0
76,Senate,3,3558,6,99.8
76,Senate,3,3603,6,57.5
76,Senate,3,3625,6,77.8
76,Senate,3,3783,1,61.9
76,Senate,3,3872,1,80.6
76,Senate,3,3882,6,99.8
76,Senate,3,3919,6,100.0
76,Senate,3,4126,6,27.5
76,Senate,3,4184,6,27.2
76,Senate,3,4227,1,73.6
76,Senate,3,4367,6,41.9
76,Senate,3,4418,1,98.9
76,Senate,3,4528,6,98.6
76,Senate,3,4545,6,81.6
76,Senate,3,4704,1,80.2
76,Senate,3,4949,1,42.8
76,Senate,3,4962,6,87.9
76,Senate,3,5274,6,77.9
76,Senate,3,5402,1,76.7
76,Senate,3,5562,1,94.7
76,Senate,3,5641,1,57.5
76,Senate,3,5739,6,100.0
76,Senate,3,5747,1,80.8
76,Senate,3,5823,6,56.7
76,Senate,3,5839,1,44.4
76,Senate,3,5945,1,14.7
76,Senate,3,6132,6,55.1
76,Senate,3,6293,1,69.0
76,Senate,3,6367,6,98.7
76,Senate,3,6394,1,37.7
76,Senate,3,6492,1,82.3
76,Senate,3,6549,1,86.0
76,Senate,3,6820,1,96.4
76,Senate,3,6856,1,89.8
76,Senate,3,6960,1,63.2
76,Senate,3,6991,6,61.9
76,Senate,3,7070,1,67.6
76,Senate,3,7126,1,72.3
76,Senate,3,7333,1,96.2
76,Senate,3,7473,1,45.0
76,Senate,3,7685,6,74.5
76,Senate,3,7780,6,99.8
76,Senate,3,7836,6,35.1
76,Senate,3,8138,6,13.4
76,Senate,3,8285,1,87.7
76,Senate,3,8287,1,88.4
76,Senate,3,8446,1,82.6
76,Senate,3,8476,6,54.0
76,Senate,3,8594,1,95.8
76,Senate,3,8613,6,60.1
76,Senate,3,8929,1,89.0
76,Senate,3,9152,6,100.0
76,Senate,3,9291,2,81.7
76,Senate,3,9303,1,86.1
76,Senate,3,9401,6,100.0
76,Senate,3,9439,6,100.0
76,Senate,3,9487,6,30.3
76,Senate,3,9538,6,92.2
76,Senate,3,9604,6,99.9
76,Senate,3,9626,6,66.7
76,Senate,3,9713,1,40.5
76,Senate,3,9782,1,24.0
76,Senate,3,9984,1,77.3
76,Senate,3,10047,6,100.0
76,Senate,3,10110,6,100.0
76,Senate,4,22,6,99.3
76,Senate,4,193,6,85.2
76,Senate,4,273,1,5.4
76,Senate,4,296,6,100.0
76,Senate,4,349,6,99.9
76,Senate,4,404,6,84.1
76,Senate,4,425,6,100.0
76,Senate,4,437,1,17.0
76,Senate,4,710,1,42.3
76,Senate,4,843,6,79.6
76,Senate,4,858,4,98.1
76,Senate,4,1027,4,100.0
76,Senate,4,1131,6,96.1
76,Senate,4,1234,6,91.9
76,Senate,4,1263,6,99.9
76,Senate,4,1365,6,99.1
76,Senate,4,1370,6,71.7
76,Senate,4,1494,6,99.3
76,Senate,4,1497,6,76.2
76,Senate,4,1678,9,90.2
76,Senate,4,1760,6,90.9
76,Senate,4,1772,6,98.5
76,Senate,4,1986,6,81.1
76,Senate,4,2317,6,100.0
76,Senate,4,2391,6,99.9
76,Senate,4,2652,9,97.8
76,Senate,4,2702,9,87.1
76,Senate,4,2901,6,69.8
76,Senate,4,3347,6,94.5
76,Senate,4,3536,6,98.3
76,Senate,4,3544,6,100.0
76,Senate,4,3558,6,100.0
76,Senate,4,3603,6,98.1
76,Senate,4,3625,6,99.4
76,Senate,4,3783,6,93.1
76,Senate,4,3872,9,50.9
76,Senate,4,3882,6,100.0
76,Senate,4,3919,6,100.0
76,Senate,4,4126,6,80.8
76,Senate,4,4184,6,91.2
76,Senate,4,4227,6,91.2
76,Senate,4,4367,6,94.9
76,Senate,4,4418,6,42.2
76,Senate,4,4528,6,99.8
76,Senate,4,4545,6,97.7
76,Senate,4,4704,6,57.9
76,Senate,4,4949,6,97.7
76,Senate,4,4962,6,98.5
76,Senate,4,5274,6,99.5
76,Senate,4,5402,9,N/A
76,Senate,4,5562,1,31.4
76,Senate,4,5641,9,93.6
76,Senate,4,5739,6,100.0
76,Senate,4,5747,6,80.0
76,Senate,4,5823,6,97.5
76,Senate,4,5839,9,94.4
76,Senate,4,5945,6,99.8
76,Senate,4,6132,6,97.0
76,Senate,4,6293,6,93.1
76,Senate,4,6367,6,99.8
76,Senate,4,6394,9,96.9
76,Senate,4,6492,9,87.3
76,Senate,4,6549,9,62.3
76,Senate,4,6820,6,43.4
76,Senate,4,6856,1,28.4
76,Senate,4,6960,1,8.3
76,Senate,4,6991,6,95.0
76,Senate,4,7070,6,93.2
76,Senate,4,7126,6,92.1
76,Senate,4,7333,1,54.4
76,Senate,4,7473,6,97.6
76,Senate,4,7685,6,99.3
76,Senate,4,7780,6,100.0
76,Senate,4,7836,6,94.3
76,Senate,4,8138,6,82.6
76,Senate,4,8285,1,24.4
76,Senate,4,8287,6,79.3
76,Senate,4,8446,6,80.6
76,Senate,4,8476,6,94.2
76,Senate,4,8594,1,71.7
76,Senate,4,8613,6,98.0
76,Senate,4,8929,6,81.3
76,Senate,4,9152,6,100.0
76,Senate,4,9291,6,83.4
76,Senate,4,9303,9,84.1
76,Senate,4,9401,6,100.0
76,Senate,4,9439,6,100.0
76,Senate,4,9487,6,89.4
76,Senate,4,9538,6,99.9
76,Senate,4,9604,6,100.0
76,Senate,4,9626,6,98.9
76,Senate,4,9713,9,96.2
76,Senate,4,9782,9,99.4
76,Senate,4,9984,6,87.8
76,Senate,4,10047,6,100.0
76,Senate,4,10110,6,100.0
76,Senate,5,22,1,46.4
76,Senate,5,193,6,95.1
76,Senate,5,273,9,78.4
76,Senate,5,296,1,99.7
76,Senate,5,349,1,82.1
76,Senate,5,404,6,91.2
76,Senate,5,425,2,99.8
76,Senate,5,437,6,84.6
76,Senate,5,710,5,99.4
76,Senate,5,843,6,97.5
76,Senate,5,858,9,34.4
76,Senate,5,1027,1,99.7
76,Senate,5,1131,1,41.7
76,Senate,5,1234,1,8.6
76,Senate,5,1263,1,83.2
76,Senate,5,1365,1,47.3
76,Senate,5,1370,1,15.3
76,Senate,5,1494,6,41.8
76,Senate,5,1497,6,97.6
76,Senate,5,1678,6,89.3
76,Senate,5,1760,6,92.5
76,Senate,5,1772,9,68.0
76,Senate,5,1986,6,96.0
76,Senate,5,2317,1,98.3
76,Senate,5,2391,1,90.3
76,Senate,5,2652,6,73.2
76,Senate,5,2702,6,89.7
76,Senate,5,2901,6,98.8
76,Senate,5,3347,6,80.7
76,Senate,5,3536,6,69.6
76,Senate,5,3544,1,95.5
76,Senate,5,3558,1,95.2
76,Senate,5,3603,6,70.8
76,Senate,5,3625,1,77.7
76,Senate,5,3783,6,69.1
76,Senate,5,3872,6,74.7
76,Senate,5,3882,1,96.9
76,Senate,5,3919,2,99.6
76,Senate,5,4126,1,28.5
76,Senate,5,4184,6,85.8
76,Senate,5,4227,6,87.2
76,Senate,5,4367,9,68.2
76,Senate,5,4418,6,99.7
76,Senate,5,4528,6,18.8
76,Senate,5,4545,1,38.4
76,Senate,5,4704,6,75.6
76,Senate,5,4949,1,24.2
76,Senate,5,4962,6,53.1
76,Senate,5,5274,1,69.5
76,Senate,5,5402,6,93.8
76,Senate,5,5562,6,98.4
76,Senate,5,5641,5,60.8
76,Senate,5,5739,2,100.0
76,Senate,5,5747,6,85.9
76,Senate,5,5823,6,49.6
76,Senate,5,5839,6,81.2
76,Senate,5,5945,1,74.1
76,Senate,5,6132,5,79.2
76,Senate,5,6293,6,84.4
76,Senate,5,6367,6,17.5
76,Senate,5,6394,6,28.7
76,Senate,5,6492,1,5.1
76,Senate,5,6549,6,87.2
76,Senate,5,6820,6,98.1
76,Senate,5,6856,6,94.7
76,Senate,5,6960,6,89.4
76,Senate,5,6991,9,22.3
76,Senate,5,7070,9,82.0
76,Senate,5,7126,6,91.2
76,Senate,5,7333,6,98.0
76,Senate,5,7473,9,56.3
76,Senate,5,7685,1,68.9
76,Senate,5,7780,1,94.9
76,Senate,5,7836,6,88.0
76,Senate,5,8138,6,96.7
76,Senate,5,8285,6,93.4
76,Senate,5,8287,5,95.4
76,Senate,5,8446,6,89.0
76,Senate,5,8476,6,82.0
76,Senate,5,8594,6,96.8
76,Senate,5,8613,9,46.9
76,Senate,5,8929,6,97.0
76,Senate,5,9152,1,99.9
76,Senate,5,9291,6,89.6
76,Senate,5,9303,6,95.5
76,Senate,5,9401,1,99.9
76,Senate,5,9439,1,99.2
76,Senate,5,9487,6,76.3
76,Senate,5,9538,2,83.2
76,Senate,5,9604,1,97.7
76,Senate,5,9626,1,42.1
76,Senate,5,9713,6,31.2
76,Senate,5,9782,1,53.9
76,Senate,5,9984,6,94.1
76,Senate,5,10047,1,99.3
76,Senate,5,10110,1,99.4
76,Senate,6,22,6,31.9
76,Senate,6,193,9,70.5
76,Senate,6,273,1,83.5
76,Senate,6,296,1,61.1
76,Senate,6,349,1,78.0
76,Senate,6,404,1,86.0
76,Senate,6,425,1,57.6
76,Senate,6,437,1,91.0
76,Senate,6,710,1,65.8
76,Senate,6,843,1,49.2
76,Senate,6,858,5,73.9
76,Senate,6,1027,9,62.4
76,Senate,6,1131,6,10.4
76,Senate,6,1234,6,55.4
76,Senate,6,1263,6,24.9
76,Senate,6,1365,6,70.4
76,Senate,6,1370,1,93.2
76,Senate,6,1494,5,76.8
76,Senate,6,1497,1,72.2
76,Senate,6,1678,1,79.7
76,Senate,6,1760,6,55.4
76,Senate,6,1772,6,51.7
76,Senate,6,1986,1,75.9
76,Senate,6,2317,6,56.0
76,Senate,6,2391,6,63.4
76,Senate,6,2652,6,63.7
76,Senate,6,2702,2,84.7
76,Senate,6,2901,1,53.6
76,Senate,6,3347,6,81.6
76,Senate,6,3536,1,65.6
76,Senate,6,3544,1,83.6
76,Senate,6,3558,1,36.9
76,Senate,6,3603,5,32.9
76,Senate,6,3625,7,88.9
76,Senate,6,3783,1,90.1
76,Senate,6,3872,1,93.8
76,Senate,6,3882,1,42.9
76,Senate,6,3919,2,34.3
76,Senate,6,4126,6,6.7
76,Senate,6,4184,1,83.6
76,Senate,6,4227,1,81.6
76,Senate,6,4367,1,88.5
76,Senate,6,4418,1,77.6
76,Senate,6,4528,1,26.2
76,Senate,6,4545,4,82.9
76,Senate,6,4704,1,94.0
76,Senate,6,4949,1,52.0
76,Senate,6,4962,6,82.2
76,Senate,6,5274,6,14.8
76,Senate,6,5402,6,63.7
76,Senate,6,5562,1,75.8
76,Senate,6,5641,1,91.3
76,Senate,6,5739,1,66.3
76,Senate,6,5747,1,91.5
76,Senate,6,5823,1,89.3
76,Senate,6,5839,1,18.7
76,Senate,6,5945,1,80.7
76,Senate,6,6132,6,57.8
76,Senate,6,6293,1,80.9
76,Senate,6,6367,6,71.9
76,Senate,6,6394,1,91.9
76,Senate,6,6492,6,41.0
76,Senate,6,6549,1,93.8
76,Senate,6,6820,6,8.2
76,Senate,6,6856,1,89.1
76,Senate,6,6960,6,74.4
76,Senate,6,6991,6,83.2
76,Senate,6,7070,1,83.6
76,Senate,6,7126,1,57.1
76,Senate,6,7333,1,91.5
76,Senate,6,7473,1,87.1
76,Senate,6,7685,1,87.3
76,Senate,6,7780,6,70.1
76,Senate,6,7836,1,56.3
76,Senate,6,8138,1,40.7
76,Senate,6,8285,1,88.8
76,Senate,6,8287,1,82.2
76,Senate,6,8446,1,90.1
76,Senate,6,8476,4,80.8
76,Senate,6,8594,1,94.4
76,Senate,6,8613,9,88.7
76,Senate,6,8929,2,60.3
76,Senate,6,9152,1,42.4
76,Senate,6,9291,1,88.2
76,Senate,6,9303,1,71.6
76,Senate,6,9401,6,33.2
76,Senate,6,9439,6,72.6
76,Senate,6,9487,1,90.7
76,Senate,6,9538,9,77.5
76,Senate,6,9604,6,54.8
76,Senate,6,9626,6,25.9
76,Senate,6,9713,1,92.1
76,Senate,6,9782,3,74.7
76,Senate,6,9984,6,66.9
76,Senate,6,10047,1,37.8
76,Senate,6,10110,6,46.6
76,Senate,7,22,1,97.6
76,Senate,7,193,1,95.9
76,Senate,7,273,1,98.8
76,Senate,7,296,1,97.6
76,Senate,7,349,1,99.0
76,Senate,7,404,1,98.7
76,Senate,7,425,1,96.9
76,Senate,7,437,1,99.1
76,Senate,7,710,1,91.2
76,Senate,7,843,1,84.0
76,Senate,7,858,6,30.5
76,Senate,7,1027,1,88.6
76,Senate,7,1131,1,99.2
76,Senate,7,1234,9,84.5
76,Senate,7,1263,1,98.8
76,Senate,7,1365,1,77.1
76,Senate,7,1370,1,99.0
76,Senate,7,1494,6,31.8
76,Senate,7,1497,1,95.6
76,Senate,7,1678,1,98.1
76,Senate,7,1760,6,16.0
76,Senate,7,1772,6,8.9
76,Senate,7,1986,1,96.9
76,Senate,7,2317,1,93.3
76,Senate,7,2391,1,88.7
76,Senate,7,2652,1,81.6
76,Senate,7,2702,3,98.7
76,Senate,7,2901,1,85.3
76,Senate,7,3347,6,52.1
76,Senate,7,3536,1,96.7
76,Senate,7,3544,1,99.2
76,Senate,7,3558,1,89.3
76,Senate,7,3603,3,96.9
76,Senate,7,3625,1,99.3
76,Senate,7,3783,1,99.2
76,Senate,7,3872,1,97.7
76,Senate,7,3882,1,92.8
76,Senate,7,3919,3,85.7
76,Senate,7,4126,1,99.0
76,Senate,7,4184,1,98.7
76,Senate,7,4227,1,98.4
76,Senate,7,4367,1,99.2
76,Senate,7,4418,1,95.1
76,Senate,7,4528,1,76.5
76,Senate,7,4545,9,49.6
76,Senate,7,4704,3,98.2
76,Senate,7,4949,1,92.1
76,Senate,7,4962,1,53.5
76,Senate,7,5274,6,0.8
76,Senate,7,5402,1,74.6
76,Senate,7,5562,1,96.2
76,Senate,7,5641,3,99.2
76,Senate,7,5739,1,97.4
76,Senate,7,5747,1,99.1
76,Senate,7,5823,1,99.3
76,Senate,7,5839,1,48.5
76,Senate,7,5945,1,99.1
76,Senate,7,6132,1,85.8
76,Senate,7,6293,1,98.5
76,Senate,7,6367,1,79.3
76,Senate,7,6394,1,99.0
76,Senate,7,6492,1,91.9
76,Senate,7,6549,1,98.9
76,Senate,7,6820,1,98.7
76,Senate,7,6856,1,98.8
76,Senate,7,6960,1,60.5
76,Senate,7,6991,6,55.6
76,Senate,7,7070,1,98.8
76,Senate,7,7126,1,92.1
76,Senate,7,7333,3,98.7
76,Senate,7,7473,1,99.2
76,Senate,7,7685,1,99.3
76,Senate,7,7780,5,17.3
76,Senate,7,7836,1,92.4
76,Senate,7,8138,1,76.9
76,Senate,7,8285,1,98.9
76,Senate,7,8287,1,98.1
76,Senate,7,8446,1,99.0
76,Senate,7,8476,6,50.5
76,Senate,7,8594,1,98.6
76,Senate,7,8613,9,99.3
76,Senate,7,8929,2,91.5
76,Senate,7,9152,1,90.7
76,Senate,7,9291,1,98.9
76,Senate,7,9303,1,96.1
76,Senate,7,9401,1,98.1
76,Senate,7,9439,1,76.0
76,Senate,7,9487,1,99.2
76,Senate,7,9538,1,98.9
76,Senate,7,9604,1,93.8
76,Senate,7,9626,1,98.2
76,Senate,7,9713,1,98.9
76,Senate,7,9782,1,98.5
76,Senate,7,9984,1,69.9
76,Senate,7,10047,1,89.7
76,Senate,7,10110,1,96.3
76,Senate,8,22,1,82.9
76,Senate,8,193,5,82.1
76,Senate,8,273,6,74.9
76,Senate,8,296,1,100.0
76,Senate,8,349,1,92.3
76,Senate,8,404,6,92.8
76,Senate,8,425,1,100.0
76,Senate,8,437,6,95.9
76,Senate,8,710,6,96.4
76,Senate,8,843,1,24.6
76,Senate,8,858,1,96.7
76,Senate,8,1027,1,100.0
76,Senate,8,1131,6,78.6
76,Senate,8,1234,1,57.3
76,Senate,8,1263,1,95.2
76,Senate,8,1365,1,98.6
76,Senate,8,1370,1,1.2
76,Senate,8,1494,1,99.6
76,Senate,8,1497,6,91.3
76,Senate,8,1678,1,18.6
76,Senate,8,1760,1,53.8
76,Senate,8,1772,1,88.6
76,Senate,8,1986,6,89.6
76,Senate,8,2317,1,100.0
76,Senate,8,2391,1,100.0
76,Senate,8,2652,1,90.8
76,Senate,8,2702,6,89.7
76,Senate,8,2901,6,87.8
76,Senate,8,3347,1,91.2
76,Senate,8,3536,1,72.2
76,Senate,8,3544,1,93.9
76,Senate,8,3558,1,100.0
76,Senate,8,3603,6,31.2
76,Senate,8,3625,1,53.8
76,Senate,8,3783,5,87.1
76,Senate,8,3872,6,99.7
76,Senate,8,3882,1,100.0
76,Senate,8,3919,3,100.0
76,Senate,8,4126,6,97.5
76,Senate,8,4184,6,83.3
76,Senate,8,4227,6,81.4
76,Senate,8,4367,6,80.8
76,Senate,8,4418,6,99.4
76,Senate,8,4528,1,100.0
76,Senate,8,4545,2,98.5
76,Senate,8,4704,6,99.5
76,Senate,8,4949,1,79.4
76,Senate,8,4962,1,99.3
76,Senate,8,5274,1,65.8
76,Senate,8,5402,6,44.9
76,Senate,8,5562,6,95.7
76,Senate,8,5641,6,87.9
76,Senate,8,5739,1,100.0
76,Senate,8,5747,6,97.0
76,Senate,8,5823,6,70.9
76,Senate,8,5839,1,90.8
76,Senate,8,5945,1,83.2
76,Senate,8,6132,1,82.7
76,Senate,8,6293,6,76.3
76,Senate,8,6367,1,100.0
76,Senate,8,6394,6,80.4
76,Senate,8,6492,1,30.5
76,Senate,8,6549,6,99.4
76,Senate,8,6820,6,99.8
76,Senate,8,6856,6,98.0
76,Senate,8,6960,6,23.8
76,Senate,8,6991,2,93.6
76,Senate,8,7070,6,79.0
76,Senate,8,7126,6,54.5
76,Senate,8,7333,6,99.8
76,Senate,8,7473,6,65.9
76,Senate,8,7685,6,44.3
76,Senate,8,7780,1,100.0
76,Senate,8,7836,6,44.9
76,Senate,8,8138,6,63.5
76,Senate,8,8285,6,97.2
76,Senate,8,8287,7,93.6
76,Senate,8,8446,6,96.3
76,Senate,8,8476,1,89.9
76,Senate,8,8594,6,100.0
76,Senate,8,8613,1,34.3
76,Senate,8,8929,6,80.5
76,Senate,8,9152,1,100.0
76,Senate,8,9291,6,94.4
76,Senate,8,9303,6,84.2
76,Senate,8,9401,1,100.0
76,Senate,8,9439,1,100.0
76,Senate,8,9487,9,92.1
76,Senate,8,9538,1,93.4
76,Senate,8,9604,1,100.0
76,Senate,8,9626,1,70.8
76,Senate,8,9713,6,83.4
76,Senate,8,9782,6,20.5
76,Senate,8,9984,1,56.3
76,Senate,8,10047,1,100.0
76,Senate,8,10110,1,100.0
76,Senate,9,22,1,82.6
76,Senate,9,193,5,85.6
76,Senate,9,273,6,81.5
76,Senate,9,296,1,100.0
76,Senate,9,349,1,91.7
76,Senate,9,404,6,96.1
76,Senate,9,425,1,100.0
76,Senate,9,437,6,98.4
76,Senate,9,710,6,97.5
76,Senate,9,843,1,23.7
76,Senate,9,858,9,98.0
76,Senate,9,1027,1,100.0
76,Senate,9,1131,6,86.8
76,Senate,9,1234,1,58.6
76,Senate,9,1263,1,95.2
76,Senate,9,1365,1,99.2
76,Senate,9,1370,6,99.7
76,Senate,9,1494,1,99.9
76,Senate,9,1497,6,93.7
76,Senate,9,1678,1,13.7
76,Senate,9,1760,1,55.0
76,Senate,9,1772,1,90.2
76,Senate,9,1986,6,92.7
76,Senate,9,2317,1,100.0
76,Senate,9,2391,1,100.0
76,Senate,9,2652,1,92.9
76,Senate,9,2702,6,93.8
76,Senate,9,2901,6,89.2
76,Senate,9,3347,1,94.0
76,Senate,9,3536,1,71.4
76,Senate,9,3544,1,92.9
76,Senate,9,3558,1,100.0
76,Senate,9,3603,6,32.6
76,Senate,9,3625,1,43.3
76,Senate,9,3783,5,93.2
76,Senate,9,3872,6,100.0
76,Senate,9,3882,1,100.0
76,Senate,9,3919,7,100.0
76,Senate,9,4126,6,99.4
76,Senate,9,4184,6,88.7
76,Senate,9,4227,6,86.8
76,Senate,9,4367,6,88.1
76,Senate,9,4418,6,99.7
76,Senate,9,4528,1,100.0
76,Senate,9,4545,2,99.3
76,Senate,9,4704,6,99.9
76,Senate,9,4949,1,80.7
76,Senate,9,4962,1,99.7
76,Senate,9,5274,1,58.9
76,Senate,9,5402,6,42.6
76,Senate,9,5562,6,97.3
76,Senate,9,5641,6,94.1
76,Senate,9,5739,1,100.0
76,Senate,9,5747,6,99.0
76,Senate,9,5823,6,80.4
76,Senate,9,5839,1,93.6
76,Senate,9,5945,1,80.6
76,Senate,9,6132,1,84.9
