congress,chamber,rollnumber,icpsr,cast_code,prob
84,Senate,3,6137,4,100.0
84,Senate,3,6151,6,98.9
84,Senate,3,6366,1,84.5
84,Senate,3,6525,6,100.0
84,Senate,3,6597,6,87.9
84,Senate,3,6738,1,99.8
84,Senate,3,6796,6,100.0
84,Senate,3,6820,6,44.7
84,Senate,3,6856,4,71.6
84,Senate,3,6882,1,74.0
84,Senate,3,7070,6,92.6
84,Senate,3,7229,6,93.1
84,Senate,3,7271,6,100.0
84,Senate,3,7551,4,100.0
84,Senate,3,7656,6,100.0
84,Senate,3,7958,6,99.7
84,Senate,3,8138,6,98.6
84,Senate,3,8185,6,100.0
84,Senate,3,8270,6,100.0
84,Senate,3,8313,6,84.9
84,Senate,3,8593,6,95.8
84,Senate,3,8635,6,100.0
84,Senate,3,8666,6,100.0
84,Senate,3,8764,6,90.2
84,Senate,3,8883,6,97.3
84,Senate,3,9141,6,79.2
84,Senate,3,9374,6,100.0
84,Senate,3,9865,6,100.0
84,Senate,3,9930,6,99.9
84,Senate,3,10110,6,100.0
84,Senate,3,10163,6,99.9
84,Senate,3,10450,6,100.0
84,Senate,3,99369,6,99.8
84,Senate,3,99901,6,100.0
84,Senate,4,52,6,99.7
84,Senate,4,142,6,99.8
84,Senate,4,165,6,89.4
84,Senate,4,437,6,64.8
84,Senate,4,464,6,99.5
84,Senate,4,546,6,99.8
84,Senate,4,621,6,99.9
84,Senate,4,645,6,99.5
84,Senate,4,688,6,83.7
84,Senate,4,1024,4,99.1
84,Senate,4,1027,6,99.7
84,Senate,4,1329,6,99.8
84,Senate,4,1341,6,99.6
84,Senate,4,1365,1,2.3
84,Senate,4,1489,6,99.6
84,Senate,4,1510,6,99.7
84,Senate,4,1569,6,99.2
84,Senate,4,1570,6,99.5
84,Senate,4,1678,4,85.8
84,Senate,4,1831,6,81.9
84,Senate,4,2087,6,99.6
84,Senate,4,2267,6,99.0
84,Senate,4,2326,6,93.6
84,Senate,4,2609,6,99.8
84,Senate,4,2691,6,35.5
84,Senate,4,2745,6,99.8
84,Senate,4,2803,6,99.2
84,Senate,4,2822,6,89.9
84,Senate,4,2901,6,83.9
84,Senate,4,2987,6,86.9
84,Senate,4,3206,4,99.9
84,Senate,4,3349,4,96.8
84,Senate,4,3388,1,54.3
84,Senate,4,3536,6,95.3
84,Senate,4,3658,6,98.3
84,Senate,4,3704,6,63.3
84,Senate,4,3783,6,74.4
84,Senate,4,4227,6,85.2
84,Senate,4,4328,6,71.9
84,Senate,4,4382,6,99.7
84,Senate,4,4418,6,67.3
84,Senate,4,4520,6,95.1
84,Senate,4,4660,6,99.3
84,Senate,4,4728,1,35.8
84,Senate,4,4834,6,99.8
84,Senate,4,4851,6,80.5
84,Senate,4,4922,6,98.4
84,Senate,4,4979,5,78.4
84,Senate,4,5009,6,77.2
84,Senate,4,5122,1,54.5
84,Senate,4,5180,2,15.9
84,Senate,4,5213,6,78.3
84,Senate,4,5240,1,59.4
84,Senate,4,5343,6,99.8
84,Senate,4,5372,6,99.8
84,Senate,4,5452,1,3.1
84,Senate,4,5591,1,87.1
84,Senate,4,5767,1,21.7
84,Senate,4,5913,6,72.9
84,Senate,4,5944,6,98.5
84,Senate,4,5967,1,57.9
84,Senate,4,6021,6,99.6
84,Senate,4,6039,6,99.6
84,Senate,4,6137,4,99.5
84,Senate,4,6151,6,90.3
84,Senate,4,6366,1,76.9
84,Senate,4,6525,6,99.6
84,Senate,4,6597,6,79.1
84,Senate,4,6738,1,98.7
84,Senate,4,6796,6,99.5
84,Senate,4,6820,1,54.8
84,Senate,4,6856,4,65.5
84,Senate,4,6882,1,65.0
84,Senate,4,7070,6,85.2
84,Senate,4,7229,6,89.4
84,Senate,4,7271,6,99.7
84,Senate,4,7551,4,99.8
84,Senate,4,7656,6,99.9
84,Senate,4,7958,6,95.0
84,Senate,4,8138,6,89.2
84,Senate,4,8185,6,99.8
84,Senate,4,8270,6,99.4
84,Senate,4,8313,6,73.2
84,Senate,4,8593,6,85.5
84,Senate,4,8635,6,99.9
84,Senate,4,8666,6,99.7
84,Senate,4,8764,6,77.3
84,Senate,4,8883,6,86.1
84,Senate,4,9141,6,72.3
84,Senate,4,9374,6,99.7
84,Senate,4,9865,6,99.7
84,Senate,4,9930,6,98.0
84,Senate,4,10110,6,99.8
84,Senate,4,10163,6,98.8
84,Senate,4,10450,6,99.1
84,Senate,4,99369,6,94.6
84,Senate,4,99901,6,99.8
84,Senate,5,52,1,100.0
84,Senate,5,142,1,99.8
84,Senate,5,165,1,99.5
84,Senate,5,437,1,97.9
84,Senate,5,464,1,99.6
84,Senate,5,546,1,99.9
84,Senate,5,621,1,100.0
84,Senate,5,645,1,99.3
84,Senate,5,688,1,98.8
84,Senate,5,1024,3,98.4
84,Senate,5,1027,1,99.7
84,Senate,5,1329,1,99.9
84,Senate,5,1341,1,99.6
84,Senate,5,1365,1,99.2
84,Senate,5,1489,1,99.6
84,Senate,5,1510,1,99.9
84,Senate,5,1569,1,100.0
84,Senate,5,1570,1,99.8
84,Senate,5,1678,3,99.2
84,Senate,5,1831,1,98.9
84,Senate,5,2087,1,99.6
84,Senate,5,2267,1,98.4
84,Senate,5,2326,1,98.8
84,Senate,5,2609,1,99.8
84,Senate,5,2691,1,86.8
84,Senate,5,2745,1,100.0
84,Senate,5,2803,1,99.2
84,Senate,5,2822,1,97.5
84,Senate,5,2901,1,97.1
84,Senate,5,2987,1,97.4
84,Senate,5,3206,3,100.0
84,Senate,5,3349,3,99.5
84,Senate,5,3388,1,90.0
84,Senate,5,3536,1,99.6
84,Senate,5,3658,1,96.3
84,Senate,5,3704,1,96.6
84,Senate,5,3783,1,98.9
84,Senate,5,4227,1,99.2
84,Senate,5,4328,1,98.7
84,Senate,5,4382,1,99.6
84,Senate,5,4418,1,95.8
84,Senate,5,4520,1,99.3
84,Senate,5,4660,1,99.0
84,Senate,5,4728,1,97.9
84,Senate,5,4834,1,100.0
84,Senate,5,4851,1,99.2
84,Senate,5,4922,1,97.1
84,Senate,5,4979,3,98.4
84,Senate,5,5009,1,96.5
84,Senate,5,5122,1,93.6
84,Senate,5,5180,3,99.5
84,Senate,5,5213,1,97.8
84,Senate,5,5240,1,92.9
84,Senate,5,5343,1,99.9
84,Senate,5,5372,1,100.0
84,Senate,5,5452,6,0.4
84,Senate,5,5591,6,34.5
84,Senate,5,5767,1,97.2
84,Senate,5,5913,1,98.6
84,Senate,5,5944,1,99.0
84,Senate,5,5967,1,92.3
84,Senate,5,6021,1,99.4
84,Senate,5,6039,1,99.8
84,Senate,5,6137,1,99.7
84,Senate,5,6151,1,97.8
84,Senate,5,6366,1,82.9
84,Senate,5,6525,1,99.8
84,Senate,5,6597,1,98.8
84,Senate,5,6738,6,85.6
84,Senate,5,6796,1,99.7
84,Senate,5,6820,1,93.7
84,Senate,5,6856,3,97.6
84,Senate,5,6882,1,89.8
84,Senate,5,7070,1,99.3
84,Senate,5,7229,1,99.7
84,Senate,5,7271,1,100.0
84,Senate,5,7551,3,99.9
84,Senate,5,7656,1,100.0
84,Senate,5,7958,1,98.8
84,Senate,5,8138,1,97.5
84,Senate,5,8185,1,99.9
84,Senate,5,8270,1,99.4
84,Senate,5,8313,1,97.6
84,Senate,5,8593,1,98.5
84,Senate,5,8635,1,100.0
84,Senate,5,8666,1,100.0
84,Senate,5,8764,1,97.5
84,Senate,5,8883,1,97.3
84,Senate,5,9141,1,98.4
84,Senate,5,9374,1,99.9
84,Senate,5,9865,1,99.8
84,Senate,5,9930,1,97.3
84,Senate,5,10110,1,99.9
84,Senate,5,10163,1,97.5
84,Senate,5,10450,1,99.8
84,Senate,5,99369,1,96.4
84,Senate,5,99901,1,99.9
84,Senate,6,52,1,
84,Senate,6,142,1,
84,Senate,6,165,1,
84,Senate,6,437,3,
84,Senate,6,464,1,
84,Senate,6,546,1,
84,Senate,6,621,1,
84,Senate,6,645,3,
84,Senate,6,688,1,
84,Senate,6,1024,1,
84,Senate,6,1027,1,
84,Senate,6,1329,1,
84,Senate,6,1341,1,
84,Senate,6,1365,1,
84,Senate,6,1489,1,
84,Senate,6,1510,1,
84,Senate,6,1569,1,
84,Senate,6,1570,1,
84,Senate,6,1678,3,
84,Senate,6,1831,1,
84,Senate,6,2087,1,
84,Senate,6,2267,1,
84,Senate,6,2326,3,
84,Senate,6,2609,3,
84,Senate,6,2691,1,
84,Senate,6,2745,1,
84,Senate,6,2803,1,
84,Senate,6,2822,1,
84,Senate,6,2901,1,
84,Senate,6,2987,1,
84,Senate,6,3206,1,
84,Senate,6,3349,1,
84,Senate,6,3388,1,
84,Senate,6,3536,1,
84,Senate,6,3658,1,
84,Senate,6,3704,1,
84,Senate,6,3783,1,
84,Senate,6,4227,1,
84,Senate,6,4328,3,
84,Senate,6,4382,1,
84,Senate,6,4418,1,
84,Senate,6,4520,1,
84,Senate,6,4660,3,
84,Senate,6,4728,1,
84,Senate,6,4834,1,
84,Senate,6,4851,1,
84,Senate,6,4922,1,
84,Senate,6,4979,3,
84,Senate,6,5009,1,
84,Senate,6,5122,1,
84,Senate,6,5180,3,
84,Senate,6,5213,1,
84,Senate,6,5240,1,
84,Senate,6,5343,1,
84,Senate,6,5372,1,
84,Senate,6,5452,6,
84,Senate,6,5591,1,
84,Senate,6,5767,1,
84,Senate,6,5913,1,
84,Senate,6,5944,1,
84,Senate,6,5967,1,
84,Senate,6,6021,1,
84,Senate,6,6039,1,
84,Senate,6,6137,3,
84,Senate,6,6151,1,
84,Senate,6,6366,1,
84,Senate,6,6525,1,
84,Senate,6,6597,3,
84,Senate,6,6738,1,
84,Senate,6,6796,1,
84,Senate,6,6820,1,
84,Senate,6,6856,1,
84,Senate,6,6882,1,
84,Senate,6,7070,1,
84,Senate,6,7229,1,
84,Senate,6,7271,1,
84,Senate,6,7551,3,
84,Senate,6,7656,1,
84,Senate,6,7958,1,
84,Senate,6,8138,1,
84,Senate,6,8185,1,
84,Senate,6,8270,1,
84,Senate,6,8313,1,
84,Senate,6,8593,1,
84,Senate,6,8635,1,
84,Senate,6,8666,1,
84,Senate,6,8764,1,
84,Senate,6,8883,1,
84,Senate,6,9141,1,
84,Senate,6,9374,1,
84,Senate,6,9865,1,
84,Senate,6,9930,1,
84,Senate,6,10110,1,
84,Senate,6,10163,1,
84,Senate,6,10450,3,
84,Senate,6,99369,1,
84,Senate,6,99901,1,
84,Senate,7,52,6,99.9
84,Senate,7,142,6,99.9
84,Senate,7,165,6,91.9
84,Senate,7,437,6,74.6
84,Senate,7,464,6,99.8
84,Senate,7,546,6,99.9
84,Senate,7,621,6,99.9
84,Senate,7,645,6,99.7
84,Senate,7,688,6,80.7
84,Senate,7,1024,6,99.5
84,Senate,7,1027,4,99.8
84,Senate,7,1329,4,99.9
84,Senate,7,1341,6,99.8
84,Senate,7,1365,6,98.3
84,Senate,7,1489,4,99.8
84,Senate,7,1510,6,99.9
84,Senate,7,1569,6,99.8
84,Senate,7,1570,7,99.7
84,Senate,7,1678,1,14.2
84,Senate,7,1831,6,80.8
84,Senate,7,2087,4,99.8
84,Senate,7,2267,6,99.4
84,Senate,7,2326,6,92.3
84,Senate,7,2609,4,99.9
84,Senate,7,2691,6,79.7
84,Senate,7,2745,6,99.9
84,Senate,7,2803,6,99.6
84,Senate,7,2822,4,85.3
84,Senate,7,2901,6,73.2
84,Senate,7,2987,6,79.2
84,Senate,7,3206,6,99.9
84,Senate,7,3349,4,97.2
84,Senate,7,3388,7,22.4
84,Senate,7,3536,6,96.1
84,Senate,7,3658,4,98.8
84,Senate,7,3704,1,44.8
84,Senate,7,3783,6,85.0
84,Senate,7,4227,6,86.3
84,Senate,7,4328,6,83.6
84,Senate,7,4382,6,99.8
84,Senate,7,4418,1,50.6
84,Senate,7,4520,6,94.9
84,Senate,7,4660,4,99.6
84,Senate,7,4728,6,79.8
84,Senate,7,4834,6,99.9
84,Senate,7,4851,6,87.4
84,Senate,7,4922,7,99.1
84,Senate,7,4979,4,74.2
84,Senate,7,5009,1,38.9
84,Senate,7,5122,1,55.9
84,Senate,7,5180,7,93.8
84,Senate,7,5213,6,68.6
84,Senate,7,5240,4,53.8
84,Senate,7,5343,6,99.9
84,Senate,7,5372,4,99.9
84,Senate,7,5452,1,2.6
84,Senate,7,5591,1,55.4
84,Senate,7,5767,6,65.2
84,Senate,7,5913,1,21.4
84,Senate,7,5944,7,99.1
84,Senate,7,5967,6,37.9
84,Senate,7,6021,4,99.8
84,Senate,7,6039,6,99.8
84,Senate,7,6137,4,99.7
84,Senate,7,6151,6,86.1
84,Senate,7,6366,6,43.8
84,Senate,7,6525,6,99.8
84,Senate,7,6597,6,79.4
84,Senate,7,6738,1,99.3
84,Senate,7,6796,6,99.8
84,Senate,7,6820,1,55.1
84,Senate,7,6856,6,67.1
84,Senate,7,6882,3,30.4
84,Senate,7,7070,7,87.9
84,Senate,7,7229,6,95.3
84,Senate,7,7271,6,99.9
84,Senate,7,7551,6,99.9
84,Senate,7,7656,4,99.9
84,Senate,7,7958,6,94.5
84,Senate,7,8138,6,83.7
84,Senate,7,8185,4,99.9
84,Senate,7,8270,4,99.7
84,Senate,7,8313,6,63.8
84,Senate,7,8593,6,79.8
84,Senate,7,8635,6,99.9
84,Senate,7,8666,6,99.9
84,Senate,7,8764,6,65.4
84,Senate,7,8883,1,22.6
84,Senate,7,9141,7,75.7
84,Senate,7,9374,6,99.9
84,Senate,7,9865,4,99.8
84,Senate,7,9930,4,98.9
84,Senate,7,10110,6,99.9
84,Senate,7,10163,6,99.1
84,Senate,7,10450,7,99.5
84,Senate,7,99369,6,95.1
84,Senate,7,99901,9,99.9
84,Senate,8,52,6,99.6
84,Senate,8,142,6,99.3
84,Senate,8,165,6,91.6
84,Senate,8,437,6,77.7
84,Senate,8,464,6,98.3
84,Senate,8,546,6,99.7
84,Senate,8,621,6,99.8
84,Senate,8,645,6,98.3
84,Senate,8,688,6,85.1
84,Senate,8,1024,6,96.9
84,Senate,8,1027,4,99.1
84,Senate,8,1329,4,99.7
84,Senate,8,1341,6,98.6
84,Senate,8,1365,1,5.5
84,Senate,8,1489,4,98.6
84,Senate,8,1510,6,99.2
84,Senate,8,1569,6,99.8
84,Senate,8,1570,7,98.4
84,Senate,8,1678,1,12.2
84,Senate,8,1831,6,84.9
84,Senate,8,2087,4,98.7
84,Senate,8,2267,6,96.3
84,Senate,8,2326,6,90.0
84,Senate,8,2609,4,99.4
84,Senate,8,2691,6,65.4
84,Senate,8,2745,6,99.8
84,Senate,8,2803,6,97.2
84,Senate,8,2822,4,84.9
84,Senate,8,2901,6,80.5
84,Senate,8,2987,6,82.7
84,Senate,8,3206,6,99.8
84,Senate,8,3349,6,94.7
84,Senate,8,3388,7,52.6
84,Senate,8,3536,6,94.4
84,Senate,8,3658,4,94.4
84,Senate,8,3704,6,70.6
84,Senate,8,3783,6,85.1
84,Senate,8,4227,6,88.0
84,Senate,8,4328,1,16.3
84,Senate,8,4382,6,98.8
84,Senate,8,4418,6,70.0
84,Senate,8,4520,6,92.6
84,Senate,8,4660,4,97.3
84,Senate,8,4728,6,79.5
84,Senate,8,4834,6,99.9
84,Senate,8,4851,6,87.8
84,Senate,8,4922,7,94.6
84,Senate,8,4979,4,81.5
84,Senate,8,5009,6,75.7
84,Senate,8,5122,1,40.9
84,Senate,8,5180,7,92.3
84,Senate,8,5213,6,79.2
84,Senate,8,5240,4,59.1
84,Senate,8,5343,6,99.5
84,Senate,8,5372,4,99.7
84,Senate,8,5452,1,4.9
84,Senate,8,5591,1,68.9
84,Senate,8,5767,1,22.3
84,Senate,8,5913,6,81.9
84,Senate,8,5944,7,95.5
84,Senate,8,5967,6,55.4
84,Senate,8,6021,4,98.7
84,Senate,8,6039,6,98.8
84,Senate,8,6137,4,98.3
84,Senate,8,6151,6,85.6
84,Senate,8,6366,6,43.0
84,Senate,8,6525,6,98.7
84,Senate,8,6597,6,83.8
84,Senate,8,6738,1,97.1
84,Senate,8,6796,6,98.5
84,Senate,8,6820,1,40.8
84,Senate,8,6856,6,75.3
84,Senate,8,6882,3,39.4
84,Senate,8,7070,7,88.9
84,Senate,8,7229,6,94.1
84,Senate,8,7271,6,99.7
84,Senate,8,7551,6,99.5
84,Senate,8,7656,4,99.8
84,Senate,8,7958,6,91.1
84,Senate,8,8138,6,84.4
84,Senate,8,8185,4,99.7
84,Senate,8,8270,4,97.7
84,Senate,8,8313,6,76.5
84,Senate,8,8593,6,84.5
84,Senate,8,8635,6,99.8
84,Senate,8,8666,6,99.5
84,Senate,8,8764,6,77.8
84,Senate,8,8883,1,17.9
84,Senate,8,9141,6,80.6
84,Senate,8,9374,6,99.5
84,Senate,8,9865,4,98.9
84,Senate,8,9930,4,93.4
84,Senate,8,10110,6,99.5
84,Senate,8,10163,6,96.1
84,Senate,8,10450,7,97.8
84,Senate,8,99369,6,87.9
84,Senate,8,99901,9,99.7
84,Senate,9,52,1,99.9
84,Senate,9,142,1,99.7
84,Senate,9,165,1,97.7
84,Senate,9,437,1,91.4
84,Senate,9,464,1,99.3
84,Senate,9,546,1,99.9
84,Senate,9,621,1,99.9
84,Senate,9,645,1,99.1
84,Senate,9,688,1,94.7
84,Senate,9,1024,1,98.1
84,Senate,9,1027,3,99.6
84,Senate,9,1329,3,99.9
84,Senate,9,1341,1,99.4
84,Senate,9,1365,1,98.0
84,Senate,9,1489,3,99.4
84,Senate,9,1510,1,99.8
84,Senate,9,1569,1,99.9
84,Senate,9,1570,7,99.5
84,Senate,9,1678,6,3.9
84,Senate,9,1831,1,94.8
84,Senate,9,2087,3,99.4
84,Senate,9,2267,1,97.9
84,Senate,9,2326,1,96.3
84,Senate,9,2609,3,99.7
84,Senate,9,2691,1,81.8
84,Senate,9,2745,1,99.9
84,Senate,9,2803,1,98.7
84,Senate,9,2822,3,93.3
84,Senate,9,2901,1,91.0
84,Senate,9,2987,1,92.2
84,Senate,9,3206,1,99.9
84,Senate,9,3349,1,98.4
84,Senate,9,3388,3,69.3
84,Senate,9,3536,1,98.5
84,Senate,9,3658,3,95.9
84,Senate,9,3704,6,13.7
84,Senate,9,3783,1,95.2
84,Senate,9,4227,1,96.2
84,Senate,9,4328,1,94.5
84,Senate,9,4382,1,99.5
84,Senate,9,4418,1,84.8
84,Senate,9,4520,1,97.6
84,Senate,9,4660,3,98.6
84,Senate,9,4728,1,92.4
84,Senate,9,4834,1,100.0
84,Senate,9,4851,1,96.3
84,Senate,9,4922,7,96.6
84,Senate,9,4979,3,92.9
84,Senate,9,5009,1,88.1
84,Senate,9,5122,6,22.0
84,Senate,9,5180,7,98.0
84,Senate,9,5213,1,91.2
84,Senate,9,5240,3,78.5
84,Senate,9,5343,1,99.8
84,Senate,9,5372,3,99.9
84,Senate,9,5452,6,1.4
84,Senate,9,5591,6,50.7
84,Senate,9,5767,1,89.8
84,Senate,9,5913,1,93.6
84,Senate,9,5944,7,98.1
84,Senate,9,5967,1,74.5
84,Senate,9,6021,3,99.3
84,Senate,9,6039,1,99.6
84,Senate,9,6137,3,99.4
84,Senate,9,6151,1,93.7
84,Senate,9,6366,1,63.3
84,Senate,9,6525,1,99.6
84,Senate,9,6597,1,94.3
84,Senate,9,6738,6,96.4
84,Senate,9,6796,1,99.5
84,Senate,9,6820,1,78.1
84,Senate,9,6856,1,89.8
84,Senate,9,6882,3,79.4
84,Senate,9,7070,1,96.6
84,Senate,9,7229,1,98.6
84,Senate,9,7271,1,99.9
84,Senate,9,7551,1,99.8
84,Senate,9,7656,3,99.9
84,Senate,9,7958,1,96.6
84,Senate,9,8138,1,93.0
84,Senate,9,8185,3,99.9
84,Senate,9,8270,3,99.0
84,Senate,9,8313,1,89.8
