congress,chamber,rollnumber,icpsr,cast_code,prob
78,Senate,1,6820,6,100.0
78,Senate,1,6991,1,60.5
78,Senate,1,7021,6,45.7
78,Senate,1,7070,6,100.0
78,Senate,1,7126,6,99.3
78,Senate,1,7333,6,100.0
78,Senate,1,7685,4,99.8
78,Senate,1,7780,1,99.9
78,Senate,1,7826,1,99.7
78,Senate,1,7836,4,98.7
78,Senate,1,7960,1,99.7
78,Senate,1,8138,6,99.0
78,Senate,1,8320,6,100.0
78,Senate,1,8476,1,45.5
78,Senate,1,8613,4,100.0
78,Senate,1,8929,6,99.9
78,Senate,1,9152,1,100.0
78,Senate,1,9291,5,100.0
78,Senate,1,9298,1,100.0
78,Senate,1,9303,4,100.0
78,Senate,1,9401,1,96.0
78,Senate,1,9487,6,100.0
78,Senate,1,9506,6,100.0
78,Senate,1,9538,5,91.5
78,Senate,1,9604,7,99.2
78,Senate,1,9626,6,98.7
78,Senate,1,9713,6,100.0
78,Senate,1,9774,6,100.0
78,Senate,1,9782,6,97.6
78,Senate,1,9984,4,95.2
78,Senate,1,9998,1,100.0
78,Senate,1,10047,1,100.0
78,Senate,1,10110,1,99.3
78,Senate,1,10205,1,100.0
78,Senate,2,52,1,62.0
78,Senate,2,193,6,99.5
78,Senate,2,296,6,24.0
78,Senate,2,349,9,90.3
78,Senate,2,394,9,96.6
78,Senate,2,404,6,99.8
78,Senate,2,425,1,86.5
78,Senate,2,437,6,99.8
78,Senate,2,710,6,99.8
78,Senate,2,843,6,98.9
78,Senate,2,1021,1,95.5
78,Senate,2,1027,1,99.2
78,Senate,2,1071,1,98.7
78,Senate,2,1194,1,98.3
78,Senate,2,1317,1,86.5
78,Senate,2,1330,9,97.6
78,Senate,2,1338,1,99.2
78,Senate,2,1365,1,42.1
78,Senate,2,1494,6,35.6
78,Senate,2,1497,6,99.7
78,Senate,2,1634,6,97.6
78,Senate,2,1678,6,99.5
78,Senate,2,1760,9,96.5
78,Senate,2,1772,6,88.1
78,Senate,2,1986,9,99.7
78,Senate,2,2317,1,88.4
78,Senate,2,2391,6,21.4
78,Senate,2,2702,9,99.7
78,Senate,2,2822,9,97.1
78,Senate,2,2901,6,99.5
78,Senate,2,3110,1,98.9
78,Senate,2,3536,6,95.8
78,Senate,2,3544,1,11.8
78,Senate,2,3603,6,96.3
78,Senate,2,3625,9,97.3
78,Senate,2,3783,6,99.5
78,Senate,2,3872,6,99.4
78,Senate,2,3882,1,84.2
78,Senate,2,4184,6,99.5
78,Senate,2,4210,1,98.8
78,Senate,2,4227,6,99.5
78,Senate,2,4418,6,99.9
78,Senate,2,4528,1,82.6
78,Senate,2,4949,6,92.8
78,Senate,2,4962,9,63.9
78,Senate,2,5240,9,99.9
78,Senate,2,5402,6,95.4
78,Senate,2,5452,6,89.1
78,Senate,2,5739,1,84.2
78,Senate,2,5823,6,98.9
78,Senate,2,5945,6,94.3
78,Senate,2,6107,6,99.6
78,Senate,2,6132,6,89.8
78,Senate,2,6151,6,97.1
78,Senate,2,6242,6,99.9
78,Senate,2,6293,6,99.4
78,Senate,2,6367,1,81.1
78,Senate,2,6394,6,98.5
78,Senate,2,6525,1,91.0
78,Senate,2,6629,1,99.6
78,Senate,2,6800,6,99.5
78,Senate,2,6820,7,99.9
78,Senate,2,6991,1,36.8
78,Senate,2,7021,1,32.7
78,Senate,2,7070,6,99.4
78,Senate,2,7126,6,98.0
78,Senate,2,7333,6,99.9
78,Senate,2,7685,6,97.6
78,Senate,2,7780,7,94.0
78,Senate,2,7826,1,88.6
78,Senate,2,7836,6,97.2
78,Senate,2,7960,1,91.0
78,Senate,2,8138,6,97.8
78,Senate,2,8320,9,99.1
78,Senate,2,8476,6,72.6
78,Senate,2,8613,9,98.7
78,Senate,2,8929,6,99.3
78,Senate,2,9152,1,99.3
78,Senate,2,9291,6,99.8
78,Senate,2,9298,9,95.7
78,Senate,2,9303,9,99.5
78,Senate,2,9401,9,72.4
78,Senate,2,9487,9,99.6
78,Senate,2,9506,6,98.4
78,Senate,2,9538,6,89.5
78,Senate,2,9604,1,84.2
78,Senate,2,9626,6,96.4
78,Senate,2,9713,6,98.6
78,Senate,2,9774,6,99.1
78,Senate,2,9782,6,95.0
78,Senate,2,9984,6,94.8
78,Senate,2,9998,1,99.5
78,Senate,2,10047,6,2.5
78,Senate,2,10110,1,84.4
78,Senate,2,10205,1,99.2
78,Senate,2,10221,1,80.1
78,Senate,3,52,6,10.3
78,Senate,3,193,1,94.9
78,Senate,3,296,1,86.1
78,Senate,3,349,9,96.0
78,Senate,3,394,9,64.9
78,Senate,3,404,1,96.5
78,Senate,3,425,1,81.0
78,Senate,3,437,1,96.9
78,Senate,3,710,1,93.0
78,Senate,3,843,1,91.8
78,Senate,3,1021,1,71.6
78,Senate,3,1027,1,55.2
78,Senate,3,1071,1,60.4
78,Senate,3,1194,1,63.4
78,Senate,3,1317,1,78.0
78,Senate,3,1330,9,61.5
78,Senate,3,1338,1,55.5
78,Senate,3,1365,6,13.1
78,Senate,3,1494,1,82.6
78,Senate,3,1497,1,94.7
78,Senate,3,1634,1,96.7
78,Senate,3,1678,1,96.1
78,Senate,3,1760,1,91.7
78,Senate,3,1772,9,92.5
78,Senate,3,1986,1,95.4
78,Senate,3,2317,1,79.8
78,Senate,3,2391,1,83.0
78,Senate,3,2702,9,96.5
78,Senate,3,2822,9,90.1
78,Senate,3,2901,1,91.9
78,Senate,3,3110,1,48.8
78,Senate,3,3536,1,95.0
78,Senate,3,3544,1,96.3
78,Senate,3,3603,6,4.8
78,Senate,3,3625,9,97.1
78,Senate,3,3783,1,97.1
78,Senate,3,3872,1,94.7
78,Senate,3,3882,1,81.9
78,Senate,3,4184,1,96.5
78,Senate,3,4210,6,40.0
78,Senate,3,4227,1,96.3
78,Senate,3,4418,1,93.8
78,Senate,3,4528,1,79.5
78,Senate,3,4949,1,93.2
78,Senate,3,4962,9,80.5
78,Senate,3,5240,9,96.4
78,Senate,3,5402,1,90.0
78,Senate,3,5452,6,6.8
78,Senate,3,5739,1,79.7
78,Senate,3,5823,1,97.2
78,Senate,3,5945,1,96.5
78,Senate,3,6107,1,93.0
78,Senate,3,6132,1,91.5
78,Senate,3,6151,1,90.6
78,Senate,3,6242,1,94.8
78,Senate,3,6293,1,96.4
78,Senate,3,6367,1,80.4
78,Senate,3,6394,1,96.8
78,Senate,3,6525,1,77.2
78,Senate,3,6629,1,46.2
78,Senate,3,6800,1,97.1
78,Senate,3,6820,7,95.9
78,Senate,3,6991,1,82.6
78,Senate,3,7021,6,16.6
78,Senate,3,7070,1,96.6
78,Senate,3,7126,1,93.7
78,Senate,3,7333,1,95.9
78,Senate,3,7685,1,97.1
78,Senate,3,7780,7,73.2
78,Senate,3,7826,6,21.8
78,Senate,3,7836,1,93.7
78,Senate,3,7960,6,26.9
78,Senate,3,8138,1,90.5
78,Senate,3,8320,9,96.9
78,Senate,3,8476,1,84.3
78,Senate,3,8613,9,97.2
78,Senate,3,8929,1,93.5
78,Senate,3,9152,6,50.1
78,Senate,3,9291,1,96.7
78,Senate,3,9298,9,66.8
78,Senate,3,9303,9,95.0
78,Senate,3,9401,9,86.9
78,Senate,3,9487,1,97.0
78,Senate,3,9506,1,97.0
78,Senate,3,9538,1,95.9
78,Senate,3,9604,1,82.2
78,Senate,3,9626,1,95.9
78,Senate,3,9713,1,96.8
78,Senate,3,9774,1,97.0
78,Senate,3,9782,1,96.0
78,Senate,3,9984,1,89.2
78,Senate,3,9998,1,50.0
78,Senate,3,10047,1,66.6
78,Senate,3,10110,1,82.5
78,Senate,3,10205,1,56.2
78,Senate,3,10221,6,19.5
78,Senate,4,52,6,83.2
78,Senate,4,193,1,99.5
78,Senate,4,296,6,92.5
78,Senate,4,349,9,84.0
78,Senate,4,394,6,99.7
78,Senate,4,404,1,99.8
78,Senate,4,425,9,97.2
78,Senate,4,437,1,99.9
78,Senate,4,710,1,99.9
78,Senate,4,843,1,98.8
78,Senate,4,1021,6,99.1
78,Senate,4,1027,4,99.9
78,Senate,4,1071,6,99.4
78,Senate,4,1194,6,99.4
78,Senate,4,1317,6,98.3
78,Senate,4,1330,6,97.0
78,Senate,4,1338,6,99.4
78,Senate,4,1365,1,53.3
78,Senate,4,1494,1,32.4
78,Senate,4,1497,1,99.7
78,Senate,4,1634,1,96.8
78,Senate,4,1678,1,99.5
78,Senate,4,1760,9,96.0
78,Senate,4,1772,1,84.9
78,Senate,4,1986,1,99.7
78,Senate,4,2317,6,95.9
78,Senate,4,2391,1,12.9
78,Senate,4,2702,1,99.7
78,Senate,4,2822,9,96.8
78,Senate,4,2901,1,99.5
78,Senate,4,3110,6,100.0
78,Senate,4,3536,1,94.3
78,Senate,4,3544,1,79.3
78,Senate,4,3603,1,95.1
78,Senate,4,3625,9,96.7
78,Senate,4,3783,1,99.6
78,Senate,4,3872,1,99.9
78,Senate,4,3882,6,93.2
78,Senate,4,4184,1,99.6
78,Senate,4,4210,6,99.5
78,Senate,4,4227,1,99.5
78,Senate,4,4418,1,100.0
78,Senate,4,4528,6,86.9
78,Senate,4,4949,1,90.9
78,Senate,4,4962,9,64.0
78,Senate,4,5240,1,100.0
78,Senate,4,5402,3,95.0
78,Senate,4,5452,6,14.3
78,Senate,4,5739,6,97.8
78,Senate,4,5823,1,98.9
78,Senate,4,5945,1,91.0
78,Senate,4,6107,1,99.6
78,Senate,4,6132,9,87.9
78,Senate,4,6151,1,96.9
78,Senate,4,6242,1,99.9
78,Senate,4,6293,1,99.3
78,Senate,4,6367,1,13.7
78,Senate,4,6394,1,98.8
78,Senate,4,6525,6,96.2
78,Senate,4,6629,6,98.9
78,Senate,4,6800,1,99.6
78,Senate,4,6820,3,100.0
78,Senate,4,6991,6,35.6
78,Senate,4,7021,9,68.1
78,Senate,4,7070,1,99.4
78,Senate,4,7126,1,97.6
78,Senate,4,7333,3,100.0
78,Senate,4,7685,1,96.9
78,Senate,4,7780,7,97.1
78,Senate,4,7826,6,93.9
78,Senate,4,7836,3,96.6
78,Senate,4,7960,6,92.0
78,Senate,4,8138,1,97.6
78,Senate,4,8320,3,99.1
78,Senate,4,8476,6,27.0
78,Senate,4,8613,9,98.7
78,Senate,4,8929,1,99.3
78,Senate,4,9152,6,100.0
78,Senate,4,9291,1,99.8
78,Senate,4,9298,6,95.8
78,Senate,4,9303,1,99.5
78,Senate,4,9401,6,92.1
78,Senate,4,9487,3,99.8
78,Senate,4,9506,1,98.7
78,Senate,4,9538,6,17.5
78,Senate,4,9604,6,93.7
78,Senate,4,9626,1,95.0
78,Senate,4,9713,1,99.0
78,Senate,4,9774,3,99.4
78,Senate,4,9782,1,92.6
78,Senate,4,9984,1,94.4
78,Senate,4,9998,6,99.5
78,Senate,4,10047,9,99.4
78,Senate,4,10110,6,95.4
78,Senate,4,10205,6,99.6
78,Senate,4,10221,6,85.0
78,Senate,5,52,6,25.9
78,Senate,5,193,6,53.2
78,Senate,5,296,1,76.7
78,Senate,5,349,9,59.8
78,Senate,5,394,9,82.5
78,Senate,5,404,6,58.7
78,Senate,5,425,9,78.8
78,Senate,5,437,1,37.1
78,Senate,5,710,1,43.4
78,Senate,5,843,6,50.8
78,Senate,5,1021,6,21.7
78,Senate,5,1027,1,79.6
78,Senate,5,1071,1,74.2
78,Senate,5,1194,3,75.9
78,Senate,5,1317,1,81.9
78,Senate,5,1330,1,67.5
78,Senate,5,1338,1,71.8
78,Senate,5,1365,1,62.7
78,Senate,5,1494,6,35.4
78,Senate,5,1497,6,55.4
78,Senate,5,1634,1,51.9
78,Senate,5,1678,6,54.2
78,Senate,5,1760,1,52.9
78,Senate,5,1772,1,58.4
78,Senate,5,1986,9,44.6
78,Senate,5,2317,1,75.3
78,Senate,5,2391,7,70.7
78,Senate,5,2702,9,42.8
78,Senate,5,2822,9,51.7
78,Senate,5,2901,6,53.0
78,Senate,5,3110,1,83.7
78,Senate,5,3536,1,55.0
78,Senate,5,3544,1,60.6
78,Senate,5,3603,9,54.4
78,Senate,5,3625,7,48.8
78,Senate,5,3783,9,40.9
78,Senate,5,3872,9,23.3
78,Senate,5,3882,1,73.8
78,Senate,5,4184,9,44.6
78,Senate,5,4210,6,25.5
78,Senate,5,4227,5,54.6
78,Senate,5,4418,1,38.9
78,Senate,5,4528,1,68.6
78,Senate,5,4949,1,56.4
78,Senate,5,4962,9,62.8
78,Senate,5,5240,6,69.7
78,Senate,5,5402,6,46.9
78,Senate,5,5452,6,41.5
78,Senate,5,5739,1,81.5
78,Senate,5,5823,1,44.7
78,Senate,5,5945,1,56.6
78,Senate,5,6107,6,54.2
78,Senate,5,6132,9,57.0
78,Senate,5,6151,1,51.8
78,Senate,5,6242,6,59.7
78,Senate,5,6293,2,46.5
78,Senate,5,6367,1,68.9
78,Senate,5,6394,9,39.0
78,Senate,5,6525,6,25.9
78,Senate,5,6629,1,65.7
78,Senate,5,6800,9,40.6
78,Senate,5,6820,6,68.6
78,Senate,5,6991,6,41.3
78,Senate,5,7021,9,58.3
78,Senate,5,7070,1,45.5
78,Senate,5,7126,6,48.4
78,Senate,5,7333,6,68.1
78,Senate,5,7685,9,50.0
78,Senate,5,7780,1,73.1
78,Senate,5,7826,9,72.1
78,Senate,5,7836,1,52.8
78,Senate,5,7960,3,68.1
78,Senate,5,8138,1,51.0
78,Senate,5,8320,9,46.2
78,Senate,5,8476,6,42.2
78,Senate,5,8613,9,45.9
78,Senate,5,8929,1,47.9
78,Senate,5,9152,6,18.4
78,Senate,5,9291,6,60.2
78,Senate,5,9298,1,68.3
78,Senate,5,9303,9,46.3
78,Senate,5,9401,1,77.6
78,Senate,5,9487,6,61.0
78,Senate,5,9506,6,59.0
78,Senate,5,9538,1,60.4
78,Senate,5,9604,6,25.6
78,Senate,5,9626,6,45.6
78,Senate,5,9713,7,37.9
78,Senate,5,9774,1,37.7
78,Senate,5,9782,1,56.1
78,Senate,5,9984,1,53.2
78,Senate,5,9998,6,29.7
78,Senate,5,10047,9,77.7
78,Senate,5,10110,1,76.8
78,Senate,5,10205,1,74.2
78,Senate,5,10221,9,68.4
78,Senate,6,52,6,13.6
78,Senate,6,193,9,90.2
78,Senate,6,296,1,83.3
78,Senate,6,349,9,94.0
78,Senate,6,394,1,70.8
78,Senate,6,404,1,95.4
78,Senate,6,425,9,20.9
78,Senate,6,437,1,96.6
78,Senate,6,710,9,87.2
78,Senate,6,843,9,79.7
78,Senate,6,1021,9,38.2
78,Senate,6,1027,5,52.8
78,Senate,6,1071,9,67.8
78,Senate,6,1194,6,58.8
78,Senate,6,1317,9,15.3
78,Senate,6,1330,6,82.4
78,Senate,6,1338,6,78.8
78,Senate,6,1365,6,41.4
78,Senate,6,1494,1,47.0
78,Senate,6,1497,9,90.5
78,Senate,6,1634,7,95.0
78,Senate,6,1678,9,93.7
78,Senate,6,1760,9,76.8
78,Senate,6,1772,9,78.6
78,Senate,6,1986,9,92.0
78,Senate,6,2317,1,65.9
78,Senate,6,2391,7,39.5
78,Senate,6,2702,9,95.1
78,Senate,6,2822,1,72.2
78,Senate,6,2901,9,82.0
78,Senate,6,3110,6,38.3
78,Senate,6,3536,1,88.8
78,Senate,6,3544,1,95.8
78,Senate,6,3603,6,10.5
78,Senate,6,3625,9,96.8
78,Senate,6,3783,1,96.7
78,Senate,6,3872,1,95.4
78,Senate,6,3882,1,66.0
78,Senate,6,4184,1,94.9
78,Senate,6,4210,4,67.5
78,Senate,6,4227,1,94.3
78,Senate,6,4418,1,91.2
78,Senate,6,4528,6,53.4
78,Senate,6,4949,1,81.4
78,Senate,6,4962,1,39.3
78,Senate,6,5240,9,96.6
78,Senate,6,5402,1,70.5
78,Senate,6,5452,6,18.3
78,Senate,6,5739,1,85.9
78,Senate,6,5823,1,96.8
78,Senate,6,5945,1,94.8
78,Senate,6,6107,1,85.6
78,Senate,6,6132,9,74.4
78,Senate,6,6151,1,73.6
78,Senate,6,6242,1,92.3
78,Senate,6,6293,1,94.2
78,Senate,6,6367,3,49.5
78,Senate,6,6394,1,96.9
78,Senate,6,6525,1,56.8
78,Senate,6,6629,6,92.5
78,Senate,6,6800,9,96.8
78,Senate,6,6820,6,4.0
78,Senate,6,6991,9,57.1
78,Senate,6,7021,6,54.9
78,Senate,6,7070,1,95.0
78,Senate,6,7126,9,84.4
78,Senate,6,7333,9,95.9
78,Senate,6,7685,1,96.5
78,Senate,6,7780,7,54.0
78,Senate,6,7826,9,47.4
78,Senate,6,7836,1,84.0
78,Senate,6,7960,6,67.4
78,Senate,6,8138,1,74.2
78,Senate,6,8320,1,95.9
78,Senate,6,8476,6,51.9
78,Senate,6,8613,9,96.7
78,Senate,6,8929,1,85.7
78,Senate,6,9152,1,52.1
78,Senate,6,9291,2,96.0
78,Senate,6,9298,6,75.8
78,Senate,6,9303,9,90.6
78,Senate,6,9401,9,12.7
78,Senate,6,9487,9,96.7
78,Senate,6,9506,1,97.0
78,Senate,6,9538,9,93.8
78,Senate,6,9604,1,68.3
78,Senate,6,9626,1,92.4
78,Senate,6,9713,7,96.9
78,Senate,6,9774,1,97.0
78,Senate,6,9782,9,92.7
78,Senate,6,9984,1,67.6
78,Senate,6,9998,6,85.4
78,Senate,6,10047,1,52.2
78,Senate,6,10110,1,76.0
78,Senate,6,10205,1,28.2
78,Senate,6,10221,6,51.5
78,Senate,7,52,3,
78,Senate,7,193,3,
78,Senate,7,296,1,
78,Senate,7,349,1,
78,Senate,7,394,1,
78,Senate,7,404,1,
78,Senate,7,425,9,
78,Senate,7,437,1,
78,Senate,7,710,3,
78,Senate,7,843,1,
78,Senate,7,1021,1,
78,Senate,7,1027,1,
78,Senate,7,1071,1,
78,Senate,7,1194,1,
78,Senate,7,1317,1,
78,Senate,7,1330,1,
78,Senate,7,1338,1,
78,Senate,7,1365,1,
78,Senate,7,1494,1,
78,Senate,7,1497,1,
78,Senate,7,1634,3,
78,Senate,7,1678,1,
78,Senate,7,1760,1,
78,Senate,7,1772,1,
78,Senate,7,1986,1,
78,Senate,7,2317,1,
78,Senate,7,2391,1,
78,Senate,7,2702,3,
78,Senate,7,2822,1,
78,Senate,7,2901,1,
78,Senate,7,3110,1,
78,Senate,7,3536,1,
78,Senate,7,3544,6,
78,Senate,7,3603,1,
78,Senate,7,3625,9,
78,Senate,7,3783,6,
78,Senate,7,3872,1,
78,Senate,7,3882,1,
78,Senate,7,4184,1,
78,Senate,7,4210,1,
78,Senate,7,4227,1,
78,Senate,7,4418,1,
78,Senate,7,4528,1,
78,Senate,7,4949,1,
78,Senate,7,4962,1,
78,Senate,7,5240,1,
78,Senate,7,5402,1,
78,Senate,7,5452,1,
78,Senate,7,5739,9,
78,Senate,7,5823,1,
78,Senate,7,5945,1,
78,Senate,7,6107,1,
78,Senate,7,6132,1,
78,Senate,7,6151,3,
78,Senate,7,6242,1,
78,Senate,7,6293,1,
78,Senate,7,6367,3,
78,Senate,7,6394,1,
78,Senate,7,6525,1,
78,Senate,7,6629,1,
78,Senate,7,6800,3,
78,Senate,7,6820,1,
78,Senate,7,6991,1,
78,Senate,7,7021,3,
78,Senate,7,7070,1,
78,Senate,7,7126,1,
78,Senate,7,7333,3,
78,Senate,7,7685,1,
78,Senate,7,7780,1,
78,Senate,7,7826,1,
78,Senate,7,7836,1,
78,Senate,7,7960,1,
78,Senate,7,8138,1,
78,Senate,7,8320,1,
78,Senate,7,8476,3,
78,Senate,7,8613,1,
78,Senate,7,8929,1,
78,Senate,7,9152,1,
78,Senate,7,9291,1,
78,Senate,7,9298,1,
78,Senate,7,9303,3,
78,Senate,7,9401,1,
78,Senate,7,9487,3,
78,Senate,7,9506,1,
78,Senate,7,9538,1,
78,Senate,7,9604,1,
78,Senate,7,9626,1,
78,Senate,7,9713,1,
78,Senate,7,9774,1,
78,Senate,7,9782,1,
78,Senate,7,9984,1,
78,Senate,7,9998,1,
78,Senate,7,10047,1,
78,Senate,7,10110,1,
78,Senate,7,10205,1,
78,Senate,7,10221,1,
78,Senate,8,52,1,99.3
78,Senate,8,193,9,87.0
78,Senate,8,296,1,99.5
78,Senate,8,349,1,94.7
78,Senate,8,394,9,99.6
78,Senate,8,404,9,66.6
78,Senate,8,425,9,99.6
78,Senate,8,437,7,45.9
78,Senate,8,710,9,80.0
78,Senate,8,843,9,92.8
78,Senate,8,1021,9,99.8
78,Senate,8,1027,1,99.8
78,Senate,8,1071,1,99.8
78,Senate,8,1194,1,99.9
78,Senate,8,1317,1,99.0
78,Senate,8,1330,1,99.7
78,Senate,8,1338,1,99.8
78,Senate,8,1365,1,99.5
78,Senate,8,1494,1,99.7
78,Senate,8,1497,1,82.3
78,Senate,8,1634,7,87.6
78,Senate,8,1678,1,81.7
78,Senate,8,1760,9,96.4
78,Senate,8,1772,1,98.4
78,Senate,8,1986,1,81.2
78,Senate,8,2317,1,99.8
78,Senate,8,2391,3,99.8
78,Senate,8,2702,9,71.5
78,Senate,8,2822,1,95.8
78,Senate,8,2901,1,89.1
78,Senate,8,3110,1,99.6
78,Senate,8,3536,9,95.9
78,Senate,8,3544,1,89.6
78,Senate,8,3603,9,95.3
78,Senate,8,3625,9,69.6
78,Senate,8,3783,1,56.4
78,Senate,8,3872,6,94.9
78,Senate,8,3882,1,99.8
78,Senate,8,4184,9,76.5
78,Senate,8,4210,1,99.8
78,Senate,8,4227,6,20.3
78,Senate,8,4418,1,63.2
78,Senate,8,4528,1,99.8
78,Senate,8,4949,1,97.7
78,Senate,8,4962,9,99.6
78,Senate,8,5240,9,22.0
78,Senate,8,5402,1,96.8
78,Senate,8,5452,1,98.2
78,Senate,8,5739,1,98.9
78,Senate,8,5823,6,34.8
78,Senate,8,5945,1,91.7
78,Senate,8,6107,1,86.5
78,Senate,8,6132,1,98.3
78,Senate,8,6151,9,95.8
78,Senate,8,6242,1,68.3
78,Senate,8,6293,1,82.0
78,Senate,8,6367,7,99.8
78,Senate,8,6394,9,36.1
78,Senate,8,6525,1,99.8
78,Senate,8,6629,1,99.3
78,Senate,8,6800,9,54.4
78,Senate,8,6820,6,71.7
78,Senate,8,6991,1,99.0
78,Senate,8,7021,9,99.0
78,Senate,8,7070,6,22.0
78,Senate,8,7126,1,94.7
78,Senate,8,7333,9,30.5
78,Senate,8,7685,1,77.1
78,Senate,8,7780,1,99.8
78,Senate,8,7826,1,99.8
78,Senate,8,7836,1,95.7
78,Senate,8,7960,1,99.8
78,Senate,8,8138,9,95.0
78,Senate,8,8320,6,24.2
78,Senate,8,8476,9,98.8
78,Senate,8,8613,9,68.9
78,Senate,8,8929,1,90.3
78,Senate,8,9152,1,99.8
78,Senate,8,9291,7,59.4
78,Senate,8,9298,1,99.8
78,Senate,8,9303,9,85.9
78,Senate,8,9401,1,99.1
78,Senate,8,9487,9,51.0
78,Senate,8,9506,1,43.2
78,Senate,8,9538,1,95.1
78,Senate,8,9604,1,99.8
78,Senate,8,9626,6,6.3
78,Senate,8,9713,1,33.2
78,Senate,8,9774,9,36.8
78,Senate,8,9782,1,94.4
78,Senate,8,9984,9,96.9
78,Senate,8,9998,1,99.7
78,Senate,8,10047,1,99.8
78,Senate,8,10110,1,99.7
78,Senate,8,10205,7,99.8
78,Senate,8,10221,1,99.8
78,Senate,9,52,6,30.0
78,Senate,9,193,3,99.8
78,Senate,9,296,9,44.3
78,Senate,9,349,1,97.3
78,Senate,9,394,6,84.3
78,Senate,9,404,1,99.9
78,Senate,9,425,9,59.6
78,Senate,9,437,1,99.9
78,Senate,9,710,3,99.9
78,Senate,9,843,1,99.6
78,Senate,9,1021,9,79.7
78,Senate,9,1027,6,94.2
78,Senate,9,1071,6,92.5
78,Senate,9,1194,6,90.0
78,Senate,9,1317,6,62.2
78,Senate,9,1330,6,90.0
78,Senate,9,1338,6,95.4
78,Senate,9,1365,9,81.8
78,Senate,9,1494,1,64.3
78,Senate,9,1497,1,99.9
78,Senate,9,1634,3,99.3
78,Senate,9,1678,1,99.8
78,Senate,9,1760,1,98.9
78,Senate,9,1772,1,96.4
78,Senate,9,1986,1,99.9
78,Senate,9,2317,6,62.7
78,Senate,9,2391,7,48.3
78,Senate,9,2702,3,99.9
78,Senate,9,2822,1,98.9
78,Senate,9,2901,1,99.8
78,Senate,9,3110,6,93.8
78,Senate,9,3536,9,98.9
78,Senate,9,3544,9,96.3
78,Senate,9,3603,9,99.0
78,Senate,9,3625,9,99.1
78,Senate,9,3783,1,99.8
78,Senate,9,3872,1,99.4
78,Senate,9,3882,1,44.4
78,Senate,9,4184,3,99.8
78,Senate,9,4210,6,92.8
78,Senate,9,4227,1,99.8
78,Senate,9,4418,1,100.0
78,Senate,9,4528,6,55.5
78,Senate,9,4949,1,97.9
78,Senate,9,4962,9,37.0
78,Senate,9,5240,3,99.9
78,Senate,9,5402,1,98.4
78,Senate,9,5452,1,96.9
78,Senate,9,5739,1,41.7
78,Senate,9,5823,1,99.6
78,Senate,9,5945,1,98.4
78,Senate,9,6107,1,99.8
78,Senate,9,6132,1,96.8
78,Senate,9,6151,3,99.0
78,Senate,9,6242,1,99.9
78,Senate,9,6293,1,99.8
78,Senate,9,6367,9,53.0
78,Senate,9,6394,1,99.2
78,Senate,9,6525,1,31.5
78,Senate,9,6629,6,98.1
78,Senate,9,6800,3,99.8
78,Senate,9,6820,1,100.0
78,Senate,9,6991,6,17.7
78,Senate,9,7021,9,84.9
78,Senate,9,7070,1,99.8
78,Senate,9,7126,1,99.4
78,Senate,9,7333,3,100.0
78,Senate,9,7685,1,99.2
78,Senate,9,7780,7,76.4
78,Senate,9,7826,6,64.3
78,Senate,9,7836,1,99.2
78,Senate,9,7960,6,71.8
78,Senate,9,8138,1,99.2
78,Senate,9,8320,1,99.7
78,Senate,9,8476,9,12.1
